level,gene_id,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV
nh4_-10,b0072,2,441,0.9258552865966436,0.0,0.9258552865966436,1,13264.878617716518
nh4_-10,b0074,1,441,0.9258552865966436,0.0,0.9258552865966436,1,13264.878617716524
nh4_-10,b0918,1,441,0.9258552865966436,0.0,0.9258552865966436,1,13264.878617716524
nh4_-10,b3198,1,441,0.9258552865966436,0.0,0.9258552865966436,1,13264.878617716524
nh4_-10,b1215,1,441,0.9258552865966436,0.0,0.9258552865966436,1,13264.878617716528
nh4_-10,b4196,1,0,0.9258552865966436,0.925855286596638,5.551115123125783e-15,0,0.0
nh4_-10,b3581,1,0,0.9258552865966436,0.9258552865966694,-2.5868196473766147e-14,0,0.0
nh4_-10,b0697,1,0,0.9258552865966436,0.9258552865966694,-2.5868196473766147e-14,0,0.0
nh4_-10,b4513,1,0,0.9258552865966436,0.9258552865966694,-2.5868196473766147e-14,0,0.0
nh4_-10,b0698,1,0,0.9258552865966436,0.9258552865966694,-2.5868196473766147e-14,0,0.0
nh4_-10,b0696,1,0,0.9258552865966436,0.9258552865966694,-2.5868196473766147e-14,0,0.0
nh4_-10,b3747,1,46,0.9258552865966436,0.9258552865966694,-2.5868196473766147e-14,0,0.1099860022681867
nh4_-10,b1363,1,46,0.9258552865966436,0.9258552865966598,-1.63202784619898e-14,0,0.1099860022681867
nh4_-10,b1250,1,46,0.9258552865966436,0.9258552865966598,-1.63202784619898e-14,0,0.1099860022681867
nh4_-10,b3849,1,46,0.9258552865966436,0.9258552865966598,-1.63202784619898e-14,0,0.1099860022681867
nh4_-10,b1291,1,46,0.9258552865966436,0.9258552865966598,-1.63202784619898e-14,0,0.1099860022681867
nh4_-10,b3290,1,46,0.9258552865966436,0.9258552865966598,-1.63202784619898e-14,0,0.1099860022681867
nh4_-10,b0047,1,0,0.9258552865966436,0.9258552865966598,-1.63202784619898e-14,0,0.0
nh4_-10,b0842,2,0,0.9258552865966436,0.9258552865966598,-1.63202784619898e-14,0,0.0
nh4_-10,b3350,1,0,0.9258552865966436,0.9258552865966598,-1.63202784619898e-14,0,0.0
nh4_-10,b3605,2,0,0.9258552865966436,0.9258552865966598,-1.63202784619898e-14,0,0.0
nh4_-10,b0306,2,0,0.9258552865966436,0.9258552865966598,-1.63202784619898e-14,0,0.0
nh4_-10,b0307,2,0,0.9258552865966436,0.9258552865966598,-1.63202784619898e-14,0,0.0
nh4_-10,b0308,2,0,0.9258552865966436,0.9258552865966598,-1.63202784619898e-14,0,0.0
nh4_-10,b2257,1,0,0.9258552865966436,0.9258552865966598,-1.63202784619898e-14,0,0.0
nh4_-10,b0344,1,0,0.9258552865966436,0.9258552865966598,-1.63202784619898e-14,0,0.0
nh4_-10,b2132,1,0,0.9258552865966436,0.9258552865966598,-1.63202784619898e-14,0,0.0
nh4_-10,b1326,1,0,0.9258552865966436,0.9258552865966598,-1.63202784619898e-14,0,0.0
nh4_-10,b4130,2,4,0.9258552865966436,0.9258552865966598,-1.63202784619898e-14,0,1.705123886983597e-07
nh4_-10,b3496,2,4,0.9258552865966436,0.9258552865966598,-1.63202784619898e-14,0,1.705123886983597e-07
nh4_-10,b0709,2,4,0.9258552865966436,0.9258552865966598,-1.63202784619898e-14,0,1.705123886983597e-07
nh4_-10,b1634,2,4,0.9258552865966436,0.9258552865966598,-1.63202784619898e-14,0,1.705123886983597e-07
nh4_-10,b2799,1,0,0.9258552865966436,0.9258552865966598,-1.63202784619898e-14,0,0.0
nh4_-10,b2170,1,0,0.9258552865966436,0.9258552865966598,-1.63202784619898e-14,0,0.0
nh4_-10,b0070,1,0,0.9258552865966436,0.9258552865966598,-1.63202784619898e-14,0,0.0
nh4_-10,b0343,1,0,0.9258552865966436,0.9258552865966598,-1.63202784619898e-14,0,0.0
nh4_-10,b1380,1,0,0.9258552865966436,0.9258552865966598,-1.63202784619898e-14,0,0.0
nh4_-10,b2133,2,0,0.9258552865966436,0.9258552865966598,-1.63202784619898e-14,0,0.0
nh4_-10,b4054,3,441,0.9258552865966436,6.022088453014992e-16,0.925855286596643,1,13264.878617716524
