gene_id,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV,gene_id_str
b3991,1,431,0.8217979336265955,7.284403669709476e-16,0.8217979336265947,1,15358.467357631847,b3991
b4407,1,431,0.8217979336265955,0.0,0.8217979336265955,1,15358.4673576317,b4407
b3990,1,431,0.8217979336265955,0.0,0.8217979336265955,1,15358.4673576317,b3990
b0423,1,431,0.8217979336265955,0.0,0.8217979336265955,1,15358.4673576317,b0423
b3992,1,431,0.8217979336265955,0.0,0.8217979336265955,1,15358.4673576317,b3992
b2877,1,30,0.8217979336265955,0.8217979336265858,9.658940314238862e-15,0,232.1444404947618,b2877
b2374,1,30,0.8217979336265955,0.8217979336266056,-1.0103029524088925e-14,0,232.14444049476384,b2374
b1389,1,30,0.8217979336265955,0.8217979336266056,-1.0103029524088925e-14,0,232.14444049476384,b1389
b1388,1,30,0.8217979336265955,0.8217979336266056,-1.0103029524088925e-14,0,232.14444049476384,b1388
b1390,1,30,0.8217979336265955,0.8217979336266056,-1.0103029524088925e-14,0,232.14444049476384,b1390
b1391,1,30,0.8217979336265955,0.8217979336266056,-1.0103029524088925e-14,0,232.14444049476384,b1391
b1392,1,30,0.8217979336265955,0.8217979336266056,-1.0103029524088925e-14,0,232.14444049476384,b1392
b1397,2,30,0.8217979336265955,0.8217979336266056,-1.0103029524088925e-14,0,232.14444049476384,b1397
b1395,1,30,0.8217979336265955,0.8217979336266056,-1.0103029524088925e-14,0,232.14444049476384,b1395
b1012,1,30,0.8217979336265955,0.8217979336266056,-1.0103029524088925e-14,0,232.14444049476384,b1012
b1007,1,30,0.8217979336265955,0.8217979336266056,-1.0103029524088925e-14,0,232.14444049476384,b1007
b0785,1,30,0.8217979336265955,0.8217979336266056,-1.0103029524088925e-14,0,232.14444049476384,b0785
b3893,2,30,0.8217979336265955,0.8217979336266056,-1.0103029524088925e-14,0,232.14444049476384,b3893
b3892,2,30,0.8217979336265955,0.8217979336266056,-1.0103029524088925e-14,0,232.14444049476384,b3892
b3894,2,30,0.8217979336265955,0.8217979336266056,-1.0103029524088925e-14,0,232.14444049476384,b3894
b1475,2,30,0.8217979336265955,0.8217979336266056,-1.0103029524088925e-14,0,232.14444049476384,b1475
b1474,2,30,0.8217979336265955,0.8217979336266056,-1.0103029524088925e-14,0,232.14444049476384,b1474
b1476,2,30,0.8217979336265955,0.8217979336266056,-1.0103029524088925e-14,0,232.14444049476384,b1476
b0776,1,431,0.8217979336265955,1.1607170298265628e-16,0.8217979336265954,1,15358.467357631816,b0776
b3412,1,431,0.8217979336265955,0.0,0.8217979336265955,1,15358.467357631564,b3412
b2515,1,431,0.8217979336265955,2.4633672559120004e-11,0.8217979336019618,1,15358.467356726811,b2515
b4238,4,309,0.8217979336265955,0.8216238516567815,0.00017408196981394397,0,231.96723725120657,b4238
b3924,5,309,0.8217979336265955,0.8216238516567959,0.0001740819697996221,0,231.96723725120785,b3924
b4237,4,309,0.8217979336265955,0.8216238516567959,0.0001740819697996221,0,231.96723725120785,b4237
b4209,1,30,0.8217979336265955,0.8217979336266078,-1.2323475573339238e-14,0,232.14444049476452,b4209
b1387,1,30,0.8217979336265955,0.8217979336266056,-1.0103029524088925e-14,0,232.14444049476384,b1387
b1393,1,30,0.8217979336265955,0.8217979336266056,-1.0103029524088925e-14,0,232.14444049476384,b1393
b2912,1,30,0.8217979336265955,0.8217979336266056,-1.0103029524088925e-14,0,232.14444049476384,b2912
b2174,1,30,0.8217979336265955,0.8217979336266056,-1.0103029524088925e-14,0,232.14444049476384,b2174
b0826,1,30,0.8217979336265955,0.8217979336266056,-1.0103029524088925e-14,0,232.14444049476384,b0826
b0781,1,30,0.8217979336265955,0.8217979336266056,-1.0103029524088925e-14,0,232.14444049476384,b0781
b0783,1,30,0.8217979336265955,0.8217979336266056,-1.0103029524088925e-14,0,232.14444049476384,b0783
b0630,1,30,0.8217979336265955,0.8217979336266056,-1.0103029524088925e-14,0,232.14444049476384,b0630
b0628,1,30,0.8217979336265955,0.8217979336266056,-1.0103029524088925e-14,0,232.14444049476384,b0628
b4386,3,30,0.8217979336265955,0.8217979336266056,-1.0103029524088925e-14,0,232.14444049476384,b4386
b1385,1,30,0.8217979336265955,0.8217979336266056,-1.0103029524088925e-14,0,232.14444049476384,b1385
b2917,1,30,0.8217979336265955,0.8217979336266056,-1.0103029524088925e-14,0,232.14444049476384,b2917
b3572,1,27,0.8217979336265955,0.8217979336266056,-1.0103029524088925e-14,0,231.78164267649828,b3572
b4129,1,27,0.8217979336265955,0.8217979336266252,-2.9753977059954195e-14,0,231.78164267650044,b4129
b3722,1,27,0.8217979336265955,0.8217979336266252,-2.9753977059954195e-14,0,231.78164267650044,b3722
b0681,1,27,0.8217979336265955,0.8217979336266252,-2.9753977059954195e-14,0,231.78164267650044,b0681
b1473,3,27,0.8217979336265955,0.8217979336266252,-2.9753977059954195e-14,0,231.78164267650044,b1473
b3882,2,27,0.8217979336265955,0.8217979336266252,-2.9753977059954195e-14,0,231.78164267650044,b3882
b1600,1,27,0.8217979336265955,0.8217979336266252,-2.9753977059954195e-14,0,231.78164267650044,b1600
b1599,1,27,0.8217979336265955,0.8217979336266252,-2.9753977059954195e-14,0,231.78164267650044,b1599
b2660,1,27,0.8217979336265955,0.8217979336266252,-2.9753977059954195e-14,0,231.78164267650044,b2660
b4167,4,27,0.8217979336265955,0.8217979336266252,-2.9753977059954195e-14,0,231.78164267650044,b4167
b2670,1,27,0.8217979336265955,0.8217979336266252,-2.9753977059954195e-14,0,231.78164267650044,b2670
b3070,3,27,0.8217979336265955,0.8217979336266252,-2.9753977059954195e-14,0,231.78164267650044,b3070
b4297,1,27,0.8217979336265955,0.8217979336266252,-2.9753977059954195e-14,0,231.78164267650044,b4297
b0269,1,27,0.8217979336265955,0.8217979336266252,-2.9753977059954195e-14,0,231.78164267650044,b0269
b4298,1,27,0.8217979336265955,0.8217979336266252,-2.9753977059954195e-14,0,231.78164267650044,b4298
b0268,1,27,0.8217979336265955,0.8217979336266252,-2.9753977059954195e-14,0,231.78164267650044,b0268
b3715,1,27,0.8217979336265955,0.8217979336266252,-2.9753977059954195e-14,0,231.78164267650044,b3715
b0516,1,27,0.8217979336265955,0.8217979336266252,-2.9753977059954195e-14,0,231.78164267650044,b0516
b0515,1,27,0.8217979336265955,0.8217979336266252,-2.9753977059954195e-14,0,231.78164267650044,b0515
b1617,1,27,0.8217979336265955,0.8217979336266252,-2.9753977059954195e-14,0,231.78164267650044,b1617
b1695,1,449,0.8217979336265955,0.8075924361369686,0.01420549748962685,0,253.89201661268584,b1695
b1771,1,27,0.8217979336265955,0.8217979336266007,-5.218048215738236e-15,0,231.781642676498,b1771
b2907,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b2907
b0543,2,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b0543
b1601,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b1601
b0624,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b0624
b3880,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b3880
b3881,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b3881
b3877,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b3877
b3876,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b3876
b1511,1,222,0.8217979336265955,0.8217883999745237,9.533652071791465e-06,0,231.77960622310295,b1511
b2371,1,27,0.8217979336265955,0.8217979336265884,7.105427357601002e-15,0,231.78164267649666,b2371
b2302,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b2302
b2989,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b2989
b1619,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b1619
b4337,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b4337
b1337,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b1337
b1338,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b1338
b1336,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b1336
b2873,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b2873
b1430,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b1430
b1396,2,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b1396
b3943,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b3943
b0578,2,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b0578
b3253,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b3253
b1022,2,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b1022
b1021,2,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b1021
b1733,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b1733
b4266,2,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b4266
b3493,1,410,0.8217979336265955,0.8170879656502736,0.004709967976321838,0,233.70220501258436,b3493
b2987,1,410,0.8217979336265955,0.8170879656502664,0.004709967976329055,0,233.70220501258342,b2987
b0401,3,27,0.8217979336265955,0.8217979336266106,-1.509903313490213e-14,0,231.78164267649902,b0401
b4141,4,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b4141
b1798,2,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b1798
b3662,2,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b3662
b1592,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b1592
b2842,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b2842
b4020,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b4020
b1985,2,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b1985
b1516,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b1516
b1514,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b1514
b1515,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b1515
b1513,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b1513
b1518,1,222,0.8217979336265955,0.8217883999745237,9.533652071791465e-06,0,231.77960622310295,b1518
b3240,1,27,0.8217979336265955,0.8217979336265958,-3.3306690738754696e-16,0,231.78164267649726,b3240
b3241,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b3241
b1449,2,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b1449
b2245,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b2245
b1448,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b1448
b3656,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b3656
b3883,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b3883
b3966,3,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b3966
b4098,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b4098
b3488,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b3488
b1813,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b1813
b2166,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b2166
b1103,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b1103
b4096,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b4096
b4101,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b4101
b4100,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b4100
b4099,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b4099
b4095,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b4095
b4092,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b4092
b2047,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b2047
b4106,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b4106
b4104,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b4104
b4105,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b4105
b0662,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b0662
b2906,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b2906
b1400,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b1400
b2683,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b2683
b2682,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b2682
b1821,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b1821
b2164,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b2164
b1616,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b1616
b1517,1,222,0.8217979336265955,0.8217883999745237,9.533652071791465e-06,0,231.77960622310295,b1517
b0577,1,27,0.8217979336265955,0.821797933626585,1.0436096431476471e-14,0,231.78164267649618,b0577
b2924,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b2924
b1330,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b1330
b0808,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b0808
b0465,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b0465
b3291,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b3291
b4159,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b4159
b2247,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b2247
b0597,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b0597
b1870,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b1870
b3116,2,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b3116
b2796,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b2796
b4093,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b4093
b3878,1,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b3878
b1206,3,27,0.8217979336265955,0.8217979336266172,-2.1760371282653068e-14,0,231.7816426764997,b1206
