gene_id,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV
b4015,1,8,0.8217979336265792,0.8217979336265908,-1.1657341758564144e-14,0,3.434342735291021
b0116,3,418,0.8217979336265792,0.7582719432621896,0.06352599036438955,0,1057.2140123297668
b2903,1,298,0.8217979336265792,0.821531805391979,0.00026612823460014923,0,3.353760050836229
b2904,1,298,0.8217979336265792,0.821531805391979,0.00026612823460014923,0,3.353760050836229
b2905,1,298,0.8217979336265792,0.821531805391979,0.00026612823460014923,0,3.353760050836229
b0261,2,6,0.8217979336265792,0.8217979336265983,-1.9095836023552692e-14,0,2.529012147459297
b0759,1,12,0.8217979336265792,0.8217979336265866,-7.438494264988549e-15,0,6.598529968006247
b0344,1,0,0.8217979336265792,0.8217979336265749,4.218847493575595e-15,0,0.0
b4239,1,0,0.8217979336265792,0.8217979336265792,0.0,0,0.0
b3956,1,402,0.8217979336265792,0.8169805186791125,0.0048174149474666805,0,86.43467328168933
b0822,7,8,0.8217979336265792,0.8217979336265879,-8.770761894538737e-15,0,1.2815383977865484
b2540,2,0,0.8217979336265792,0.8217979336266009,-2.1760371282653068e-14,0,0.0
b2542,2,0,0.8217979336265792,0.8217979336266009,-2.1760371282653068e-14,0,0.0
b2539,2,0,0.8217979336265792,0.8217979336266009,-2.1760371282653068e-14,0,0.0
b2538,2,0,0.8217979336265792,0.8217979336266009,-2.1760371282653068e-14,0,0.0
b2541,2,6,0.8217979336265792,0.8217979336265991,-1.9984014443252818e-14,0,0.13275561114113169
b0616,1,0,0.8217979336265792,0.8217979336266009,-2.1760371282653068e-14,0,0.0
b0617,1,0,0.8217979336265792,0.8217979336266009,-2.1760371282653068e-14,0,0.0
b0614,1,0,0.8217979336265792,0.8217979336266009,-2.1760371282653068e-14,0,0.0
b0615,1,0,0.8217979336265792,0.8217979336266009,-2.1760371282653068e-14,0,0.0
b2052,2,0,0.8217979336265792,0.8217979336265884,-9.2148511043888e-15,0,0.0
b1636,1,0,0.8217979336265792,0.8217979336265988,-1.965094753586527e-14,0,0.0
b1277,1,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527869
b2751,1,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527878
b2752,1,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527885
b2799,1,10,0.8217979336265792,0.8217979336254841,1.0950129691877919e-12,0,3.5743897743454904
b3902,1,6,0.8217979336265792,0.8217979336265784,7.771561172376096e-16,0,2.5290121474582072
b2705,1,0,0.8217979336265792,0.82179793362657,9.103828801926284e-15,0,0.0
b2091,1,0,0.8217979336265792,0.8217979336265783,8.881784197001252e-16,0,0.0
b3137,1,6,0.8217979336265792,0.8217979336265666,1.2545520178264269e-14,0,0.13275561114116252
b3132,1,6,0.8217979336265792,0.8217979336265666,1.2545520178264269e-14,0,0.13275561114116252
b2096,1,6,0.8217979336265792,0.8217979336265666,1.2545520178264269e-14,0,0.13275561114116252
b2095,1,6,0.8217979336265792,0.8217979336265666,1.2545520178264269e-14,0,0.13275561114116252
b4323,1,0,0.8217979336265792,0.8217979336265798,-6.661338147750939e-16,0,0.0
b1521,1,0,0.8217979336265792,0.8217979336265797,-5.551115123125783e-16,0,0.0
b3385,1,0,0.8217979336265792,0.8217979336265827,-3.552713678800501e-15,0,0.0
b0507,1,12,0.8217979336265792,0.8217979336265958,-1.6653345369377348e-14,0,6.598529968004381
b3061,1,8,0.8217979336265792,0.8217979336266011,-2.19824158875781e-14,0,5.077134895590733
b3062,1,8,0.8217979336265792,0.8217979336266011,-2.19824158875781e-14,0,5.077134895590733
b3126,1,6,0.8217979336265792,0.8217979336265803,-1.1102230246251565e-15,0,2.5290121474586598
b1095,9,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527869
b1054,1,8,0.8217979336265792,0.8217979336265888,-9.658940314238862e-15,0,0.16111833099554634
b1855,2,8,0.8217979336265792,0.821797933626604,-2.4868995751603507e-14,0,1.2815383977874775
b2378,1,12,0.8217979336265792,0.8217979336265977,-1.8540724511240114e-14,0,6.598529968008176
b0109,1,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527878
b1094,26,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.55622452787
b2836,23,439,0.8217979336265792,0.8075924361369307,0.0142054974896485,0,28.29671522425494
b2472,1,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527863
b1589,3,0,0.8217979336265792,0.8217979336265857,-6.5503158452884236e-15,0,0.0
b1588,3,6,0.8217979336265792,0.8217979336265692,9.992007221626409e-15,0,0.13275561114039813
b1587,3,6,0.8217979336265792,0.8217979336265692,9.992007221626409e-15,0,0.13275561114039813
