pi_bound,gene_id,gene_name,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV,l1_ko_highs
-0.1,b0972,,3,146,0.1036665833878271,0.1036665833878388,-1.1685097334179771e-14,0,5946.808055273181,
-0.1,b2530,,6,452,0.1036665833878271,-8.401729652779475e-18,0.1036665833878272,1,6353.47559780253,
-0.1,b2529,,6,158,0.1036665833878271,0.1036665833878563,-2.911559882079473e-14,0,5946.807538079405,
-0.1,b3807,,4,452,0.1036665833878271,-6.871154120556791e-17,0.1036665833878272,1,6353.475597802431,
-0.1,b2528,,2,158,0.1036665833878271,0.1036665833878503,-2.31342722756267e-14,0,5946.807538079449,
-0.1,b1136,,1,452,0.1036665833878271,4.122692472334074e-16,0.1036665833878267,1,6353.47559780243,
-0.1,b2265,,1,158,0.1036665833878271,0.1036665833878457,-1.8540724511240114e-14,0,5946.807538079471,
-0.1,b0593,,1,158,0.1036665833878271,0.1036665833878362,-9.103828801926284e-15,0,5946.807538079516,
-0.1,b0595,,1,158,0.1036665833878271,0.1036665833878362,-9.103828801926284e-15,0,5946.807538079516,
-0.1,b4015,,1,200,0.1036665833878271,0.1036665833878902,-6.310230116213233e-14,0,5044.296721043834,
-0.1,b4267,,2,200,0.1036665833878271,0.1036665833878356,-8.479328350574633e-15,0,5044.296721043044,
-0.1,b2023,,1,462,0.1036665833878271,9.013182474506582e-17,0.1036665833878271,1,5190.753158552069,
-0.1,b2025,,1,462,0.1036665833878271,0.0,0.1036665833878271,1,5190.753158552015,
-0.1,b1262,,2,462,0.1036665833878271,0.0,0.1036665833878271,1,5190.753158552015,
-0.1,b3770,,4,462,0.1036665833878271,0.0,0.1036665833878271,1,5190.753158551972,
-0.1,b0026,,1,202,0.1036665833878271,0.1036665833878212,5.953570969552402e-15,0,5082.573787956254,
-0.1,b0401,,3,202,0.1036665833878271,0.1036665833879337,-1.0659528815182285e-13,0,5082.573787957945,
-0.1,b2508,,1,207,0.1036665833878271,0.1036665833879337,-1.066091659396307e-13,0,5089.633750593418,
-0.1,b3265,,1,207,0.1036665833878271,0.1036665833878621,-3.497202527569243e-14,0,5089.633750592361,
-0.1,b3266,,1,207,0.1036665833878271,0.1036665833878621,-3.497202527569243e-14,0,5089.633750592361,
-0.1,b3161,,2,207,0.1036665833878271,0.1036665833878621,-3.497202527569243e-14,0,5089.633750592361,
-0.1,b3679,,1,207,0.1036665833878271,0.1036665833878621,-3.497202527569243e-14,0,5089.633750592361,
-0.1,b2889,,1,204,0.1036665833878271,0.1036665833878621,-3.497202527569243e-14,0,5089.633750448688,
-0.1,b0073,,1,456,0.1036665833878271,-4.122692472334072e-16,0.1036665833878276,1,5217.08344328588,
-0.1,b0071,,2,456,0.1036665833878271,0.0,0.1036665833878271,1,5217.083443286248,
-0.1,b0072,,2,456,0.1036665833878271,0.0,0.1036665833878271,1,5217.083443286054,
-0.1,b0074,,1,456,0.1036665833878271,0.0,0.1036665833878271,1,5217.083443286054,
-0.1,b0918,,1,449,0.1036665833878271,-6.491550546403691e-15,0.1036665833878336,1,6208.054773196188,
-0.1,b3198,,1,449,0.1036665833878271,0.0,0.1036665833878271,1,6208.054773195823,
-0.1,b1215,,1,449,0.1036665833878271,0.0,0.1036665833878271,1,6208.054773195823,
-0.1,b4196,,1,200,0.1036665833878271,0.1036665833878562,-2.9046209881755664e-14,0,5060.296661863409,
-0.1,b3581,,1,200,0.1036665833878271,0.1036665833877614,6.575295863342492e-14,0,5060.296661862061,
-0.1,b0697,,1,200,0.1036665833878271,0.1036665833877614,6.575295863342492e-14,0,5060.296661862061,
-0.1,b4513,,1,200,0.1036665833878271,0.1036665833877614,6.575295863342492e-14,0,5060.296661862061,
-0.1,b0698,,1,200,0.1036665833878271,0.1036665833877614,6.575295863342492e-14,0,5060.296661862061,
-0.1,b0696,,1,200,0.1036665833878271,0.1036665833877614,6.575295863342492e-14,0,5060.296661862061,
-0.1,b3747,,1,202,0.1036665833878271,0.1036665833877612,6.59472476627343e-14,0,5064.208090185989,
-0.1,b1363,,1,202,0.1036665833878271,0.1036665833878837,-5.652422974122828e-14,0,5064.208090187694,
-0.1,b1250,,1,202,0.1036665833878271,0.1036665833878837,-5.652422974122828e-14,0,5064.208090187694,
-0.1,b3849,,1,202,0.1036665833878271,0.1036665833878837,-5.652422974122828e-14,0,5064.208090187694,
-0.1,b1291,,1,202,0.1036665833878271,0.1036665833878837,-5.652422974122828e-14,0,5064.208090187694,
-0.1,b3290,,1,202,0.1036665833878271,0.1036665833878837,-5.652422974122828e-14,0,5064.208090187694,
-0.1,b0047,,1,202,0.1036665833878271,0.1036665833878837,-5.652422974122828e-14,0,5064.208090187694,
-0.1,b0842,,2,202,0.1036665833878271,0.1036665833878837,-5.652422974122828e-14,0,5064.208090187694,
-0.1,b3350,,1,202,0.1036665833878271,0.1036665833878837,-5.652422974122828e-14,0,5064.208090187694,
-0.1,b3605,,2,202,0.1036665833878271,0.1036665833878837,-5.652422974122828e-14,0,5064.208090187694,
-0.1,b0306,,2,202,0.1036665833878271,0.1036665833878837,-5.652422974122828e-14,0,5064.208090187694,
-0.1,b0307,,2,202,0.1036665833878271,0.1036665833878837,-5.652422974122828e-14,0,5064.208090187694,
-0.1,b0308,,2,202,0.1036665833878271,0.1036665833878837,-5.652422974122828e-14,0,5064.208090187694,
-0.1,b2257,,1,202,0.1036665833878271,0.1036665833878837,-5.652422974122828e-14,0,5064.208090187694,
-0.1,b0344,,1,202,0.1036665833878271,0.1036665833878837,-5.652422974122828e-14,0,5064.208090187694,
-0.1,b2132,,1,202,0.1036665833878271,0.1036665833878837,-5.652422974122828e-14,0,5064.208090187694,
-0.1,b1326,,1,202,0.1036665833878271,0.1036665833878837,-5.652422974122828e-14,0,5064.208090187694,
-0.1,b4130,,2,202,0.1036665833878271,0.1036665833878837,-5.652422974122828e-14,0,5064.208090187694,
-0.1,b3496,,2,202,0.1036665833878271,0.1036665833878837,-5.652422974122828e-14,0,5064.208090187694,
-0.1,b0709,,2,202,0.1036665833878271,0.1036665833878837,-5.652422974122828e-14,0,5064.208090187694,
-0.1,b1634,,2,202,0.1036665833878271,0.1036665833878837,-5.652422974122828e-14,0,5064.208090187694,
-0.1,b2799,,1,202,0.1036665833878271,0.1036665833878837,-5.652422974122828e-14,0,5064.208090187694,
-0.1,b2170,,1,202,0.1036665833878271,0.1036665833878837,-5.652422974122828e-14,0,5064.208090187694,
-0.1,b0070,,1,202,0.1036665833878271,0.1036665833878837,-5.652422974122828e-14,0,5064.208090187694,
-0.1,b0343,,1,202,0.1036665833878271,0.1036665833878837,-5.652422974122828e-14,0,5064.208090187694,
-0.1,b1380,,1,202,0.1036665833878271,0.1036665833878837,-5.652422974122828e-14,0,5064.208090187694,
-0.1,b2133,,2,202,0.1036665833878271,0.1036665833878837,-5.652422974122828e-14,0,5064.208090187694,
-0.1,b4054,,3,456,0.1036665833878271,-8.300135211835583e-16,0.103666583387828,1,5217.083443285826,
-0.1,b0642,,1,168,0.1036665833878271,0.1036665833878097,1.74721348500384e-14,0,5220.534045947318,
-0.1,b3458,,1,168,0.1036665833878271,0.103666583387855,-2.790823128151488e-14,0,5220.534045947418,
-0.1,b1651,,1,168,0.1036665833878271,0.103666583387855,-2.790823128151488e-14,0,5220.534045947418,
-0.1,b0622,,2,168,0.1036665833878271,0.103666583387855,-2.790823128151488e-14,0,5220.534045947418,
-0.1,b4386,,3,168,0.1036665833878271,0.103666583387855,-2.790823128151488e-14,0,5220.534045947418,
-0.1,b0630,,1,168,0.1036665833878271,0.103666583387855,-2.790823128151488e-14,0,5220.534045947418,
-0.1,b0628,,1,168,0.1036665833878271,0.103666583387855,-2.790823128151488e-14,0,5220.534045947418,
-0.1,b0182,,1,449,0.1036665833878271,-3.522562402825928e-15,0.1036665833878307,1,6208.0547731958495,
-0.1,b0494,,21,168,0.1036665833878271,0.1036665833877567,7.047140648808181e-14,0,5220.534045947203,
-0.1,b3825,,35,168,0.1036665833878271,0.1036665833876615,1.655897641228421e-13,0,5220.53404594698,
-0.1,b0186,,1,168,0.1036665833878271,0.1036665833876615,1.655897641228421e-13,0,5220.53404594698,
-0.1,b4131,,1,168,0.1036665833878271,0.1036665833876615,1.655897641228421e-13,0,5220.53404594698,
-0.1,b2890,,1,168,0.1036665833878271,0.1036665833876615,1.655897641228421e-13,0,5220.53404594698,
-0.1,b2156,,1,168,0.1036665833878271,0.1036665833876615,1.655897641228421e-13,0,5220.53404594698,
-0.1,b3903,,2,168,0.1036665833878271,0.1036665833876615,1.655897641228421e-13,0,5220.53404594698,
-0.1,b3907,,2,168,0.1036665833878271,0.1036665833876615,1.655897641228421e-13,0,5220.53404594698,
-0.1,b3600,,1,168,0.1036665833878271,0.1036665833876615,1.655897641228421e-13,0,5220.53404594698,
-0.1,b0777,,1,486,0.1036665833878271,1.442942365316926e-15,0.1036665833878257,1,5664.688604739402,
-0.1,b1800,,1,170,0.1036665833878271,0.1036665833878461,-1.8984813721090177e-14,0,5217.859969096593,
-0.1,b4014,,1,170,0.1036665833878271,0.1036665833877895,3.766431611040844e-14,0,5217.859969096473,
-0.1,b2976,,1,170,0.1036665833878271,0.1036665833877895,3.766431611040844e-14,0,5217.859969096473,
-0.1,b2049,,1,170,0.1036665833878271,0.1036665833877895,3.766431611040844e-14,0,5217.859969096473,
-0.1,b1613,,1,170,0.1036665833878271,0.1036665833877895,3.766431611040844e-14,0,5217.859969096473,
-0.1,b4323,,1,170,0.1036665833878271,0.1036665833877895,3.766431611040844e-14,0,5217.859969096473,
-0.1,b0731,,1,170,0.1036665833878271,0.1036665833877895,3.766431611040844e-14,0,5217.859969096473,
-0.1,b0732,,1,170,0.1036665833878271,0.1036665833877895,3.766431611040844e-14,0,5217.859969096473,
-0.1,b0334,,1,170,0.1036665833878271,0.1036665833877895,3.766431611040844e-14,0,5217.859969096473,
-0.1,b0331,,1,170,0.1036665833878271,0.1036665833877895,3.766431611040844e-14,0,5217.859969096473,
-0.1,b0333,,1,170,0.1036665833878271,0.1036665833877895,3.766431611040844e-14,0,5217.859969096473,
-0.1,b1092,,1,449,0.1036665833878271,-1.2694096128450408e-15,0.1036665833878284,1,6208.054773195778,
-0.1,b2521,,1,185,0.1036665833878271,0.1036665833878316,-4.510281037539698e-15,0,5217.675769209273,
-0.1,b0149,,5,486,0.1036665833878271,2.5586183677917593e-16,0.1036665833878269,1,5664.688604737892,
-0.1,b0635,,2,486,0.1036665833878271,0.0,0.1036665833878271,1,5664.68860473863,
-0.1,b3396,,5,486,0.1036665833878271,0.0,0.1036665833878271,1,5664.688604738605,
-0.1,b0084,,2,486,0.1036665833878271,0.0,0.1036665833878271,1,5664.688604738605,
-0.1,b0839,,5,184,0.1036665833878271,0.1036665833878599,-3.279321258986556e-14,0,5217.452385552805,
-0.1,b2010,,5,184,0.1036665833878271,0.1036665833878433,-1.6167622796103842e-14,0,5217.45238555276,
-0.1,b3182,,9,184,0.1036665833878271,0.1036665833878433,-1.6167622796103842e-14,0,5217.45238555276,
-0.1,b0632,,5,184,0.1036665833878271,0.1036665833878433,-1.6167622796103842e-14,0,5217.45238555276,
-0.1,b2134,,4,184,0.1036665833878271,0.1036665833878433,-1.6167622796103842e-14,0,5217.45238555276,
-0.1,b2328,,4,184,0.1036665833878271,0.1036665833878433,-1.6167622796103842e-14,0,5217.45238555276,
-0.1,b3236,,1,184,0.1036665833878271,0.1036665833878433,-1.6167622796103842e-14,0,5217.45238555276,
-0.1,b2210,,2,184,0.1036665833878271,0.1036665833878433,-1.6167622796103842e-14,0,5217.45238555276,
-0.1,b1479,,1,184,0.1036665833878271,0.1036665833878433,-1.6167622796103842e-14,0,5217.45238555276,
-0.1,b2463,,1,181,0.1036665833878271,0.103666583387849,-2.1885271372923398e-14,0,5211.759925066596,
-0.1,b2515,,1,457,0.1036665833878271,-9.05854049463686e-17,0.1036665833878272,1,5767.4394157193,
-0.1,b2746,,1,457,0.1036665833878271,0.0,0.1036665833878271,1,5767.439415719558,
-0.1,b4120,,1,181,0.1036665833878271,0.1036665833878685,-4.1383563242902716e-14,0,5211.75992506667,
-0.1,b2747,,1,457,0.1036665833878271,2.7967690340941513e-16,0.1036665833878269,1,5767.439415719279,
-0.1,b2942,,1,457,0.1036665833878271,0.0,0.1036665833878271,1,5767.439415719444,
-0.1,b0199,,2,181,0.1036665833878271,0.1036665833878578,-3.071154441869339e-14,0,5211.759925066631,
-0.1,b0197,,2,181,0.1036665833878271,0.1036665833879404,-1.1321499293615036e-13,0,5211.759925066926,
-0.1,b0198,,2,181,0.1036665833878271,0.1036665833879404,-1.1321499293615036e-13,0,5211.759925066926,
-0.1,b4019,,1,457,0.1036665833878271,3.495961292617689e-16,0.1036665833878268,1,5767.43941571928,
-0.1,b3829,,1,457,0.1036665833878271,0.0,0.1036665833878271,1,5767.439415719574,
-0.1,b4219,,1,181,0.1036665833878271,0.1036665833878439,-1.6792123247455493e-14,0,5211.759925066577,
-0.1,b1778,,1,181,0.1036665833878271,0.1036665833879404,-1.1321499293615036e-13,0,5211.759925066926,
-0.1,b2114,,1,181,0.1036665833878271,0.1036665833879404,-1.1321499293615036e-13,0,5211.759925066926,
-0.1,b4242,,2,179,0.1036665833878271,0.1036665833879396,-1.1245171460672057e-13,0,5211.755787501871,
-0.1,b0963,,1,179,0.1036665833878271,0.1036665833878883,-6.120104423246175e-14,0,5211.755787501682,
-0.1,b0403,,5,179,0.1036665833878271,0.1036665833878883,-6.120104423246175e-14,0,5211.755787501682,
-0.1,b4392,,4,179,0.1036665833878271,0.1036665833878883,-6.120104423246175e-14,0,5211.755787501682,
-0.1,b2963,,4,179,0.1036665833878271,0.1036665833878883,-6.120104423246175e-14,0,5211.755787501682,
-0.1,b2558,,4,179,0.1036665833878271,0.1036665833878883,-6.120104423246175e-14,0,5211.755787501682,
-0.1,b2813,,4,179,0.1036665833878271,0.1036665833878883,-6.120104423246175e-14,0,5211.755787501682,
-0.1,b2701,,4,179,0.1036665833878271,0.1036665833878883,-6.120104423246175e-14,0,5211.755787501682,
-0.1,b1193,,4,179,0.1036665833878271,0.1036665833878883,-6.120104423246175e-14,0,5211.755787501682,
-0.1,b2919,,1,179,0.1036665833878271,0.1036665833878883,-6.120104423246175e-14,0,5211.755787501682,
-0.1,b0260,,1,179,0.1036665833878271,0.1036665833878883,-6.120104423246175e-14,0,5211.755787501682,
-0.1,b2917,,1,179,0.1036665833878271,0.1036665833878883,-6.120104423246175e-14,0,5211.755787501682,
-0.1,b3599,,1,179,0.1036665833878271,0.1036665833878883,-6.120104423246175e-14,0,5211.755787501682,
-0.1,b4322,,1,179,0.1036665833878271,0.1036665833878883,-6.120104423246175e-14,0,5211.755787501682,
-0.1,b0784,,2,457,0.1036665833878271,7.836447746034038e-17,0.1036665833878271,1,5767.439415719489,
-0.1,b3633,,2,449,0.1036665833878271,-1.6679669740081201e-15,0.1036665833878288,1,6208.054773195857,
-0.1,b3624,,1,179,0.1036665833878271,0.1036665833878507,-2.3578361485476762e-14,0,5211.755787501542,
-0.1,b3917,,3,489,0.1036665833878271,-6.991965595891109e-16,0.1036665833878278,1,5654.195718788591,
-0.1,b0763,,3,489,0.1036665833878271,0.0,0.1036665833878271,1,5654.195718788389,
-0.1,b2423,,5,489,0.1036665833878271,0.0,0.1036665833878271,1,5654.195718788389,
-0.1,b0765,,3,489,0.1036665833878271,0.0,0.1036665833878271,1,5654.195718788389,
-0.1,b2425,,5,489,0.1036665833878271,0.0,0.1036665833878271,1,5654.195718788389,
-0.1,b2422,,5,489,0.1036665833878271,0.0,0.1036665833878271,1,5654.195718788389,
-0.1,b0764,,3,489,0.1036665833878271,0.0,0.1036665833878271,1,5654.195718788389,
-0.1,b2424,,5,489,0.1036665833878271,0.0,0.1036665833878271,1,5654.195718788389,
-0.1,b2877,,1,179,0.1036665833878271,0.1036665833878395,-1.2351231148954868e-14,0,5211.755787501507,
-0.1,b0134,,1,463,0.1036665833878271,1.6929884559340984e-13,0.1036665833876578,1,5738.582464317836,
-0.1,b0009,,1,463,0.1036665833878271,-1.6157536982820405e-17,0.1036665833878272,1,5738.582464318963,
-0.1,b2519,,2,463,0.1036665833878271,0.0,0.1036665833878271,1,5738.5824643189735,
-0.1,b1069,,2,463,0.1036665833878271,0.0,0.1036665833878271,1,5738.582464318924,
-0.1,b0785,,1,463,0.1036665833878271,0.0,0.1036665833878271,1,5738.582464318924,
-0.1,b0826,,1,463,0.1036665833878271,0.0,0.1036665833878271,1,5738.58246431892,
-0.1,b1008,,1,179,0.1036665833878271,0.1036665833878345,-7.382983113757291e-15,0,5211.755787501495,
-0.1,b0529,,2,188,0.1036665833878271,0.1036665833878637,-3.652633751016765e-14,0,5205.863134964636,
-0.1,b3941,,1,455,0.1036665833878271,4.122692472334074e-16,0.1036665833878267,1,5800.069106083761,
-0.1,b1059,,2,187,0.1036665833878271,0.1036665833878183,8.840150833577809e-15,0,5208.7963759894255,
-0.1,b3996,,1,187,0.1036665833878271,0.1036665833879513,-1.2416456751651594e-13,0,5208.796375989811,
-0.1,b2411,,1,187,0.1036665833878271,0.1036665833879513,-1.2416456751651594e-13,0,5208.796375989811,
-0.1,b1109,,3,187,0.1036665833878271,0.1036665833879513,-1.2416456751651594e-13,0,5208.796375989811,
-0.1,b2284,,3,187,0.1036665833878271,0.1036665833879513,-1.2416456751651594e-13,0,5208.796375989811,
-0.1,b2288,,3,187,0.1036665833878271,0.1036665833879513,-1.2416456751651594e-13,0,5208.796375989811,
-0.1,b2280,,3,187,0.1036665833878271,0.1036665833879513,-1.2416456751651594e-13,0,5208.796375989811,
-0.1,b2282,,3,187,0.1036665833878271,0.1036665833879513,-1.2416456751651594e-13,0,5208.796375989811,
-0.1,b2277,,3,187,0.1036665833878271,0.1036665833879513,-1.2416456751651594e-13,0,5208.796375989811,
-0.1,b2287,,3,187,0.1036665833878271,0.1036665833879513,-1.2416456751651594e-13,0,5208.796375989811,
-0.1,b2276,,3,187,0.1036665833878271,0.1036665833879513,-1.2416456751651594e-13,0,5208.796375989811,
-0.1,b2278,,3,187,0.1036665833878271,0.1036665833879513,-1.2416456751651594e-13,0,5208.796375989811,
-0.1,b2286,,3,187,0.1036665833878271,0.1036665833879513,-1.2416456751651594e-13,0,5208.796375989811,
-0.1,b2283,,3,187,0.1036665833878271,0.1036665833879513,-1.2416456751651594e-13,0,5208.796375989811,
-0.1,b2279,,3,187,0.1036665833878271,0.1036665833879513,-1.2416456751651594e-13,0,5208.796375989811,
-0.1,b2285,,3,187,0.1036665833878271,0.1036665833879513,-1.2416456751651594e-13,0,5208.796375989811,
-0.1,b2281,,3,187,0.1036665833878271,0.1036665833879513,-1.2416456751651594e-13,0,5208.796375989811,
-0.1,b2615,,1,455,0.1036665833878271,-9.82918596945649e-13,0.1036665833888101,1,5800.069106090756,
-0.1,b3028,,3,187,0.1036665833878271,0.1036665833878532,-2.604860771526773e-14,0,5208.796375989529,
-0.1,b1740,,1,455,0.1036665833878271,-2.07989835229254e-13,0.1036665833880351,1,5800.069106085082,
-0.1,b1602,,2,187,0.1036665833878271,0.1036665833878461,-1.8970935933282362e-14,0,5208.796375989529,
-0.1,b1603,,2,187,0.1036665833878271,0.1036665833879513,-1.2416456751651594e-13,0,5208.796375989811,
-0.1,b3962,,1,187,0.1036665833878271,0.1036665833879513,-1.2416456751651594e-13,0,5208.796375989811,
-0.1,b0931,,1,187,0.1036665833878271,0.1036665833879513,-1.2416456751651594e-13,0,5208.796375989811,
-0.1,b1186,,1,187,0.1036665833878271,0.1036665833879513,-1.2416456751651594e-13,0,5208.796375989811,
-0.1,b0019,,1,187,0.1036665833878271,0.1036665833879513,-1.2416456751651594e-13,0,5208.796375989811,
-0.1,b2518,,8,449,0.1036665833878271,2.693887741656762e-15,0.1036665833878244,1,6208.054773195946,
-0.1,b0451,,1,449,0.1036665833878271,3.4161057325334645e-15,0.1036665833878237,1,6208.0547731958295,
-0.1,b2711,,1,202,0.1036665833878271,0.1036665833878264,7.771561172376098e-16,0,5233.050143672261,
-0.1,b2710,,1,202,0.1036665833878271,0.1036665833878407,-1.3544720900426911e-14,0,5233.050143672165,
-0.1,b3477,,1,202,0.1036665833878271,0.1036665833878407,-1.3544720900426911e-14,0,5233.050143672165,
-0.1,b3476,,1,202,0.1036665833878271,0.1036665833878407,-1.3544720900426911e-14,0,5233.050143672165,
-0.1,b3479,,1,202,0.1036665833878271,0.1036665833878407,-1.3544720900426911e-14,0,5233.050143672165,
-0.1,b3480,,1,202,0.1036665833878271,0.1036665833878407,-1.3544720900426911e-14,0,5233.050143672165,
-0.1,b3478,,1,202,0.1036665833878271,0.1036665833878407,-1.3544720900426911e-14,0,5233.050143672165,
-0.1,b4390,,1,202,0.1036665833878271,0.1036665833878407,-1.3544720900426911e-14,0,5233.050143672165,
-0.1,b0639,,2,459,0.1036665833878271,-5.277046364587614e-13,0.1036665833883548,1,5795.455970738308,
-0.1,b0751,,1,202,0.1036665833878271,0.1036665833878099,1.7263968032921184e-14,0,5233.050143672374,
-0.1,b1768,,1,202,0.1036665833878271,0.1036665833878407,-1.3544720900426911e-14,0,5233.050143672165,
-0.1,b1991,,1,202,0.1036665833878271,0.1036665833878407,-1.3544720900426911e-14,0,5233.050143672165,
-0.1,b0109,,1,459,0.1036665833878271,-5.277733479999669e-13,0.1036665833883549,1,5795.455970738307,
-0.1,b3367,,1,202,0.1036665833878271,0.1036665833878421,-1.494637746901617e-14,0,5233.05014367216,
-0.1,b1223,,2,202,0.1036665833878271,0.1036665833878407,-1.3544720900426911e-14,0,5233.050143672165,
-0.1,b2206,,2,202,0.1036665833878271,0.1036665833878407,-1.3544720900426911e-14,0,5233.050143672165,
-0.1,b2204,,1,202,0.1036665833878271,0.1036665833878407,-1.3544720900426911e-14,0,5233.050143672165,
-0.1,b2203,,2,202,0.1036665833878271,0.1036665833878407,-1.3544720900426911e-14,0,5233.050143672165,
-0.1,b2205,,1,202,0.1036665833878271,0.1036665833878407,-1.3544720900426911e-14,0,5233.050143672165,
-0.1,b2202,,2,202,0.1036665833878271,0.1036665833878407,-1.3544720900426911e-14,0,5233.050143672165,
-0.1,b1468,,2,202,0.1036665833878271,0.1036665833878407,-1.3544720900426911e-14,0,5233.050143672165,
-0.1,b1226,,2,202,0.1036665833878271,0.1036665833878407,-1.3544720900426911e-14,0,5233.050143672165,
-0.1,b1227,,2,202,0.1036665833878271,0.1036665833878407,-1.3544720900426911e-14,0,5233.050143672165,
-0.1,b1225,,2,202,0.1036665833878271,0.1036665833878407,-1.3544720900426911e-14,0,5233.050143672165,
-0.1,b1465,,2,202,0.1036665833878271,0.1036665833878407,-1.3544720900426911e-14,0,5233.050143672165,
-0.1,b1224,,2,202,0.1036665833878271,0.1036665833878407,-1.3544720900426911e-14,0,5233.050143672165,
-0.1,b1466,,2,202,0.1036665833878271,0.1036665833878407,-1.3544720900426911e-14,0,5233.050143672165,
-0.1,b1467,,2,202,0.1036665833878271,0.1036665833878407,-1.3544720900426911e-14,0,5233.050143672165,
-0.1,b1469,,1,202,0.1036665833878271,0.1036665833878407,-1.3544720900426911e-14,0,5233.050143672165,
-0.1,b2552,,2,202,0.1036665833878271,0.1036665833878407,-1.3544720900426911e-14,0,5233.050143672165,
-0.1,b4374,,3,202,0.1036665833878271,0.1036665833878407,-1.3544720900426911e-14,0,5233.050143672165,
-0.1,b2291,,6,194,0.1036665833878271,0.1036665833878407,-1.3544720900426911e-14,0,5233.053519463252,
-0.1,b2744,,14,198,0.1036665833878271,0.1036665833880948,-2.67619260085894e-13,0,5224.334546499264,
-0.1,b0480,,17,198,0.1036665833878271,0.1036665833878425,-1.5348833315442792e-14,0,5224.334546500932,
-0.1,b4161,,4,198,0.1036665833878271,0.1036665833878425,-1.5348833315442792e-14,0,5224.334546500932,
-0.1,b0650,,1,198,0.1036665833878271,0.1036665833878425,-1.5348833315442792e-14,0,5224.334546500932,
-0.1,b4394,,3,198,0.1036665833878271,0.1036665833878425,-1.5348833315442792e-14,0,5224.334546500932,
-0.1,b0980,,2,198,0.1036665833878271,0.1036665833878425,-1.5348833315442792e-14,0,5224.334546500932,
-0.1,b2781,,8,198,0.1036665833878271,0.1036665833878425,-1.5348833315442792e-14,0,5224.334546500932,
-0.1,b2954,,3,198,0.1036665833878271,0.1036665833878425,-1.5348833315442792e-14,0,5224.334546500932,
-0.1,b1759,,2,198,0.1036665833878271,0.1036665833878425,-1.5348833315442792e-14,0,5224.334546500932,
-0.1,b0160,,2,198,0.1036665833878271,0.1036665833878425,-1.5348833315442792e-14,0,5224.334546500932,
-0.1,b3365,,1,198,0.1036665833878271,0.1036665833878425,-1.5348833315442792e-14,0,5224.334546500932,
-0.1,b3366,,1,198,0.1036665833878271,0.1036665833878425,-1.5348833315442792e-14,0,5224.334546500932,
-0.1,b4073,,2,198,0.1036665833878271,0.1036665833878425,-1.5348833315442792e-14,0,5224.334546500932,
-0.1,b4071,,2,198,0.1036665833878271,0.1036665833878425,-1.5348833315442792e-14,0,5224.334546500932,
-0.1,b4070,,2,198,0.1036665833878271,0.1036665833878425,-1.5348833315442792e-14,0,5224.334546500932,
-0.1,b4072,,2,198,0.1036665833878271,0.1036665833878425,-1.5348833315442792e-14,0,5224.334546500932,
-0.1,b2035,,3,198,0.1036665833878271,0.1036665833878425,-1.5348833315442792e-14,0,5224.334546500932,
-0.1,b2027,,3,198,0.1036665833878271,0.1036665833878425,-1.5348833315442792e-14,0,5224.334546500932,
-0.1,b2033,,1,198,0.1036665833878271,0.1036665833878425,-1.5348833315442792e-14,0,5224.334546500932,
-0.1,b2037,,1,198,0.1036665833878271,0.1036665833878425,-1.5348833315442792e-14,0,5224.334546500932,
-0.1,b2034,,1,198,0.1036665833878271,0.1036665833878425,-1.5348833315442792e-14,0,5224.334546500932,
-0.1,b2032,,1,198,0.1036665833878271,0.1036665833878425,-1.5348833315442792e-14,0,5224.334546500932,
-0.1,b3114,,2,154,0.1036665833878271,0.1036665833878547,-2.7519653222896068e-14,0,268.2117777592431,
-0.1,b0903,,2,154,0.1036665833878271,0.1036665833878341,-6.980527267330672e-15,0,268.21177775920484,
-0.1,b0902,,2,154,0.1036665833878271,0.1036665833878341,-6.980527267330672e-15,0,268.21177775920484,
-0.1,b2579,,2,154,0.1036665833878271,0.1036665833878341,-6.980527267330672e-15,0,268.21177775920484,
-0.1,b0273,,1,451,0.1036665833878271,2.0613462361670367e-16,0.1036665833878269,1,375.99366700493846,
-0.1,b4254,,1,451,0.1036665833878271,0.0,0.1036665833878271,1,375.9936670048986,
-0.1,b3187,,1,451,0.1036665833878271,0.0,0.1036665833878271,1,375.9936670048986,
-0.1,b0907,,2,451,0.1036665833878271,4.201126470146327e-30,0.1036665833878271,1,375.9936670048845,
-0.1,b0662,,1,152,0.1036665833878271,0.1036665833878512,-2.4022450695326825e-14,0,282.2021513172942,
-0.1,b1281,,1,451,0.1036665833878271,1.360640639889627e-18,0.1036665833878271,1,375.9936670049085,
-0.1,b2907,,1,152,0.1036665833878271,0.1036665833878579,-3.073929999430902e-14,0,282.2021513173128,
-0.1,b0350,,1,152,0.1036665833878271,0.1036665833878502,-2.3092638912203256e-14,0,282.2021513172916,
-0.1,b3843,,1,451,0.1036665833878271,-6.511272427931809e-17,0.1036665833878272,1,375.9936670049082,
-0.1,b2311,,1,451,0.1036665833878271,0.0,0.1036665833878271,1,375.9936670048876,
-0.1,b3835,,1,154,0.1036665833878271,0.1036665833878301,-3.011479954295737e-15,0,282.20277433230655,
-0.1,b2965,,1,154,0.1036665833878271,0.103666583387852,-2.4910629115026956e-14,0,282.2027743323659,
-0.1,b0693,,1,154,0.1036665833878271,0.103666583387852,-2.4910629115026956e-14,0,282.2027743323659,
