o2_bound,gene_id,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV
-5.0,b0433,3,28,0.35343632816628134,0.35343632816626885,1.2490009027033011e-14,0,561.9882181362036
-5.0,b4367,3,28,0.35343632816628134,0.35343632816626885,1.2490009027033011e-14,0,561.9882181362036
-5.0,b0573,2,28,0.35343632816628134,0.35343632816626885,1.2490009027033011e-14,0,561.9882181362036
-5.0,b0572,2,28,0.35343632816628134,0.35343632816626885,1.2490009027033011e-14,0,561.9882181362036
-5.0,b0575,2,28,0.35343632816628134,0.35343632816626885,1.2490009027033011e-14,0,561.9882181362036
-5.0,b0574,2,28,0.35343632816628134,0.35343632816626885,1.2490009027033011e-14,0,561.9882181362036
-5.0,b3915,7,28,0.35343632816628134,0.35343632816626885,1.2490009027033011e-14,0,561.9882181362036
-5.0,b0752,5,28,0.35343632816628134,0.35343632816626885,1.2490009027033011e-14,0,561.9882181362036
-5.0,b1859,1,28,0.35343632816628134,0.35343632816626885,1.2490009027033011e-14,0,561.9882181362036
-5.0,b1858,1,28,0.35343632816628134,0.35343632816626885,1.2490009027033011e-14,0,561.9882181362036
-5.0,b1857,1,28,0.35343632816628134,0.35343632816626885,1.2490009027033011e-14,0,561.9882181362036
-5.0,b1981,1,28,0.35343632816628134,0.35343632816626885,1.2490009027033011e-14,0,561.9882181362036
-5.0,b2392,2,28,0.35343632816628134,0.35343632816626885,1.2490009027033011e-14,0,561.9882181362036
-5.0,b0452,10,452,0.35343632816628134,0.3450592976368636,0.00837703052941774,0,567.2742297106979
-5.0,b1927,1,28,0.35343632816628134,0.35343632816628245,-1.1102230246251565e-15,0,561.9882181362052
-5.0,b3571,1,28,0.35343632816628134,0.353436328166287,-5.662137425588298e-15,0,561.9882181362063
-5.0,b3650,3,28,0.35343632816628134,0.353436328166287,-5.662137425588298e-15,0,561.9882181362063
-5.0,b2344,7,28,0.35343632816628134,0.353436328166287,-5.662137425588298e-15,0,561.9882181362063
-5.0,b4213,8,28,0.35343632816628134,0.353436328166287,-5.662137425588298e-15,0,561.9882181362063
-5.0,b1059,2,28,0.35343632816628134,0.353436328166287,-5.662137425588298e-15,0,561.9882181362063
-5.0,b1727,4,28,0.35343632816628134,0.353436328166287,-5.662137425588298e-15,0,561.9882181362063
-5.0,b3580,2,28,0.35343632816628134,0.353436328166287,-5.662137425588298e-15,0,561.9882181362063
-5.0,b2051,1,28,0.35343632816628134,0.353436328166287,-5.662137425588298e-15,0,561.9882181362063
-5.0,b4265,3,28,0.35343632816628134,0.353436328166287,-5.662137425588298e-15,0,561.9882181362063
-5.0,b3266,1,28,0.35343632816628134,0.353436328166287,-5.662137425588298e-15,0,561.9882181362063
-5.0,b3265,1,28,0.35343632816628134,0.353436328166287,-5.662137425588298e-15,0,561.9882181362063
-5.0,b3907,2,28,0.35343632816628134,0.353436328166287,-5.662137425588298e-15,0,561.9882181362063
-5.0,b3477,1,28,0.35343632816628134,0.353436328166287,-5.662137425588298e-15,0,561.9882181362063
-5.0,b3476,1,28,0.35343632816628134,0.353436328166287,-5.662137425588298e-15,0,561.9882181362063
-5.0,b3480,1,28,0.35343632816628134,0.353436328166287,-5.662137425588298e-15,0,561.9882181362063
-5.0,b3478,1,28,0.35343632816628134,0.353436328166287,-5.662137425588298e-15,0,561.9882181362063
-5.0,b3479,1,28,0.35343632816628134,0.353436328166287,-5.662137425588298e-15,0,561.9882181362063
-5.0,b4242,2,28,0.35343632816628134,0.353436328166287,-5.662137425588298e-15,0,561.9882181362063
-5.0,b4094,1,33,0.35343632816628134,0.353436328166287,-5.662137425588298e-15,0,562.5315301698471
-5.0,b0698,1,33,0.35343632816628134,0.35343632816627074,1.0602629885170245e-14,0,562.5315301698446
-5.0,b0696,1,33,0.35343632816628134,0.35343632816627074,1.0602629885170245e-14,0,562.5315301698446
-5.0,b0697,1,33,0.35343632816628134,0.35343632816627074,1.0602629885170245e-14,0,562.5315301698446
-5.0,b4513,1,33,0.35343632816628134,0.35343632816627074,1.0602629885170245e-14,0,562.5315301698446
-5.0,b3458,1,33,0.35343632816628134,0.35343632816627074,1.0602629885170245e-14,0,562.5315301698446
-5.0,b2975,3,33,0.35343632816628134,0.35343632816627074,1.0602629885170245e-14,0,562.5315301698446
-5.0,b3603,3,33,0.35343632816628134,0.35343632816627074,1.0602629885170245e-14,0,562.5315301698446
-5.0,b4034,6,33,0.35343632816628134,0.35343632816627074,1.0602629885170245e-14,0,562.5315301698446
-5.0,b4035,6,33,0.35343632816628134,0.35343632816627074,1.0602629885170245e-14,0,562.5315301698446
-5.0,b4032,6,33,0.35343632816628134,0.35343632816627074,1.0602629885170245e-14,0,562.5315301698446
-5.0,b4033,6,33,0.35343632816628134,0.35343632816627074,1.0602629885170245e-14,0,562.5315301698446
-5.0,b3666,4,33,0.35343632816628134,0.35343632816627074,1.0602629885170245e-14,0,562.5315301698446
-5.0,b0731,1,33,0.35343632816628134,0.35343632816627074,1.0602629885170245e-14,0,562.5315301698446
-5.0,b4120,1,33,0.35343632816628134,0.35343632816627074,1.0602629885170245e-14,0,562.5315301698446
-5.0,b0343,2,33,0.35343632816628134,0.35343632816627074,1.0602629885170245e-14,0,562.5315301698446
-5.0,b0197,2,33,0.35343632816628134,0.35343632816627074,1.0602629885170245e-14,0,562.5315301698446
-5.0,b0199,2,33,0.35343632816628134,0.35343632816627074,1.0602629885170245e-14,0,562.5315301698446
-5.0,b0198,2,33,0.35343632816628134,0.35343632816627074,1.0602629885170245e-14,0,562.5315301698446
-5.0,b1297,1,33,0.35343632816628134,0.35343632816627074,1.0602629885170245e-14,0,562.5315301698446
-5.0,b2933,1,33,0.35343632816628134,0.35343632816627074,1.0602629885170245e-14,0,562.5315301698446
-5.0,b2934,1,33,0.35343632816628134,0.35343632816627074,1.0602629885170245e-14,0,562.5315301698446
-5.0,b3599,1,33,0.35343632816628134,0.35343632816627074,1.0602629885170245e-14,0,562.5315301698446
-5.0,b1186,1,33,0.35343632816628134,0.35343632816627074,1.0602629885170245e-14,0,562.5315301698446
-5.0,b0019,1,33,0.35343632816628134,0.35343632816627074,1.0602629885170245e-14,0,562.5315301698446
-5.0,b0451,1,424,0.35343632816628134,5.180612936045498e-15,0.3534363281662762,1,1676.614985857311
-5.0,b0751,1,30,0.35343632816628134,0.3534363281668342,-5.528355551120967e-13,0,561.9623103550302
-5.0,b1223,2,30,0.35343632816628134,0.3534363281662874,-6.050715484207103e-15,0,561.9623103548969
-5.0,b3367,1,30,0.35343632816628134,0.3534363281662874,-6.050715484207103e-15,0,561.9623103548969
-5.0,b1469,1,30,0.35343632816628134,0.3534363281662874,-6.050715484207103e-15,0,561.9623103548969
-5.0,b3728,1,30,0.35343632816628134,0.3534363281662874,-6.050715484207103e-15,0,561.9623103548969
-5.0,b3727,1,30,0.35343632816628134,0.3534363281662874,-6.050715484207103e-15,0,561.9623103548969
-5.0,b3726,1,30,0.35343632816628134,0.3534363281662874,-6.050715484207103e-15,0,561.9623103548969
-5.0,b3725,1,30,0.35343632816628134,0.3534363281662874,-6.050715484207103e-15,0,561.9623103548969
-5.0,b3258,1,30,0.35343632816628134,0.3534363281662874,-6.050715484207103e-15,0,561.9623103548969
-5.0,b3371,1,30,0.35343632816628134,0.3534363281662874,-6.050715484207103e-15,0,561.9623103548969
-5.0,b2677,5,30,0.35343632816628134,0.3534363281662874,-6.050715484207103e-15,0,561.9623103548969
-5.0,b2678,5,30,0.35343632816628134,0.3534363281662874,-6.050715484207103e-15,0,561.9623103548969
-5.0,b2679,5,30,0.35343632816628134,0.3534363281662874,-6.050715484207103e-15,0,561.9623103548969
-5.0,b0402,1,30,0.35343632816628134,0.3534363281662874,-6.050715484207103e-15,0,561.9623103548969
-5.0,b1015,2,30,0.35343632816628134,0.3534363281662874,-6.050715484207103e-15,0,561.9623103548969
-5.0,b0854,1,30,0.35343632816628134,0.3534363281662874,-6.050715484207103e-15,0,561.9623103548969
-5.0,b0855,1,30,0.35343632816628134,0.3534363281662874,-6.050715484207103e-15,0,561.9623103548969
-5.0,b0856,1,30,0.35343632816628134,0.3534363281662874,-6.050715484207103e-15,0,561.9623103548969
-5.0,b0857,1,30,0.35343632816628134,0.3534363281662874,-6.050715484207103e-15,0,561.9623103548969
-5.0,b1440,2,30,0.35343632816628134,0.3534363281662874,-6.050715484207103e-15,0,561.9623103548969
-5.0,b1441,2,30,0.35343632816628134,0.3534363281662874,-6.050715484207103e-15,0,561.9623103548969
-5.0,b1442,2,30,0.35343632816628134,0.3534363281662874,-6.050715484207103e-15,0,561.9623103548969
-5.0,b1443,2,30,0.35343632816628134,0.3534363281662874,-6.050715484207103e-15,0,561.9623103548969
-5.0,b1126,2,30,0.35343632816628134,0.3534363281662874,-6.050715484207103e-15,0,561.9623103548969
-5.0,b1125,2,30,0.35343632816628134,0.3534363281662874,-6.050715484207103e-15,0,561.9623103548969
-5.0,b1124,2,30,0.35343632816628134,0.3534363281662874,-6.050715484207103e-15,0,561.9623103548969
-5.0,b1123,2,30,0.35343632816628134,0.3534363281662874,-6.050715484207103e-15,0,561.9623103548969
-5.0,b2957,2,30,0.35343632816628134,0.3534363281662874,-6.050715484207103e-15,0,561.9623103548969
-5.0,b0150,3,30,0.35343632816628134,0.3534363281662874,-6.050715484207103e-15,0,561.9623103548969
-5.0,b1865,2,424,0.35343632816628134,0.0,0.35343632816628134,1,2112.7357521316317
-5.0,b2954,3,30,0.35343632816628134,0.3534363281662868,-5.440092820663267e-15,0,561.9623103548969
-5.0,b1002,2,30,0.35343632816628134,0.3534363281662737,7.66053886991358e-15,0,561.9623103548946
-5.0,b2938,1,30,0.35343632816628134,0.3534363281662737,7.66053886991358e-15,0,561.9623103548946
-5.0,b4090,2,423,0.35343632816628134,0.22641371011268982,0.12702261805359152,0,1670.3246135809827
-5.0,b4084,1,30,0.35343632816628134,0.3534363281662848,-3.4416913763379853e-15,0,561.9623103548965
-5.0,b4085,1,30,0.35343632816628134,0.3534363281662669,1.4432899320127035e-14,0,561.9623103548939
-5.0,b4230,2,30,0.35343632816628134,0.3534363281662669,1.4432899320127035e-14,0,561.9623103548939
-5.0,b4231,2,30,0.35343632816628134,0.3534363281662669,1.4432899320127035e-14,0,561.9623103548939
-5.0,b4485,2,30,0.35343632816628134,0.3534363281662669,1.4432899320127035e-14,0,561.9623103548939
-5.0,b4227,2,30,0.35343632816628134,0.3534363281662669,1.4432899320127035e-14,0,561.9623103548939
-5.0,b3750,1,30,0.35343632816628134,0.3534363281662669,1.4432899320127035e-14,0,561.9623103548939
-5.0,b3751,1,30,0.35343632816628134,0.3534363281662669,1.4432899320127035e-14,0,561.9623103548939
-5.0,b3749,1,30,0.35343632816628134,0.3534363281662669,1.4432899320127035e-14,0,561.9623103548939
-5.0,b3748,1,30,0.35343632816628134,0.3534363281662669,1.4432899320127035e-14,0,561.9623103548939
-5.0,b0260,1,30,0.35343632816628134,0.3534363281662669,1.4432899320127035e-14,0,561.9623103548939
-5.0,b0810,1,30,0.35343632816628134,0.3534363281662669,1.4432899320127035e-14,0,561.9623103548939
-5.0,b0811,1,30,0.35343632816628134,0.3534363281662669,1.4432899320127035e-14,0,561.9623103548939
-5.0,b0809,1,30,0.35343632816628134,0.3534363281662669,1.4432899320127035e-14,0,561.9623103548939
-5.0,b1492,1,30,0.35343632816628134,0.3534363281662669,1.4432899320127035e-14,0,561.9623103548939
-5.0,b3653,1,30,0.35343632816628134,0.3534363281662669,1.4432899320127035e-14,0,561.9623103548939
-5.0,b3927,4,30,0.35343632816628134,0.3534363281662669,1.4432899320127035e-14,0,561.9623103548939
-5.0,b3959,1,418,0.35343632816628134,4.530480064524536e-16,0.3534363281662809,1,2006.5007989616993
-5.0,b1528,3,30,0.35343632816628134,0.3534363281662784,2.942091015256665e-15,0,561.9623103548957
-5.0,b2170,1,30,0.35343632816628134,0.35343632816629134,-9.992007221626409e-15,0,561.9623103548976
-5.0,b0070,1,30,0.35343632816628134,0.35343632816629134,-9.992007221626409e-15,0,561.9623103548976
-5.0,b2303,1,30,0.35343632816628134,0.35343632816629134,-9.992007221626409e-15,0,561.9623103548976
-5.0,b3028,3,30,0.35343632816628134,0.35343632816629134,-9.992007221626409e-15,0,561.9623103548976
-5.0,b3432,1,30,0.35343632816628134,0.35343632816629134,-9.992007221626409e-15,0,561.9623103548976
-5.0,b3503,1,30,0.35343632816628134,0.35343632816629134,-9.992007221626409e-15,0,561.9623103548976
-5.0,b4321,2,30,0.35343632816628134,0.35343632816629134,-9.992007221626409e-15,0,561.9623103548976
-5.0,b3792,1,30,0.35343632816628134,0.35343632816629134,-9.992007221626409e-15,0,561.9623103548976
-5.0,b2033,1,30,0.35343632816628134,0.35343632816629134,-9.992007221626409e-15,0,561.9623103548976
-5.0,b2034,1,30,0.35343632816628134,0.35343632816629134,-9.992007221626409e-15,0,561.9623103548976
-5.0,b2037,1,30,0.35343632816628134,0.35343632816629134,-9.992007221626409e-15,0,561.9623103548976
-5.0,b2175,6,30,0.35343632816628134,0.35343632816629134,-9.992007221626409e-15,0,561.9623103548976
-5.0,b0356,1,30,0.35343632816628134,0.35343632816629134,-9.992007221626409e-15,0,561.9623103548976
-5.0,b2240,1,30,0.35343632816628134,0.35343632816629134,-9.992007221626409e-15,0,561.9623103548976
-5.0,b0875,1,437,0.35343632816628134,0.2675534386543357,0.08588288951194567,0,1792.5287913569728
-5.0,b0353,2,27,0.35343632816628134,0.3534363281662854,-4.052314039881821e-15,0,457.3085997238128
-5.0,b2309,1,27,0.35343632816628134,0.35343632816627735,3.9968028886505635e-15,0,457.30859972381177
-5.0,b0325,2,27,0.35343632816628134,0.35343632816627735,3.9968028886505635e-15,0,457.30859972381177
-5.0,b2092,1,27,0.35343632816628134,0.35343632816627735,3.9968028886505635e-15,0,457.30859972381177
-5.0,b2093,1,27,0.35343632816628134,0.35343632816627735,3.9968028886505635e-15,0,457.30859972381177
-5.0,b2094,1,27,0.35343632816628134,0.35343632816627735,3.9968028886505635e-15,0,457.30859972381177
-5.0,b3093,2,27,0.35343632816628134,0.35343632816627735,3.9968028886505635e-15,0,457.30859972381177
-5.0,b4476,1,27,0.35343632816628134,0.35343632816627735,3.9968028886505635e-15,0,457.30859972381177
-5.0,b3415,1,27,0.35343632816628134,0.35343632816627735,3.9968028886505635e-15,0,457.30859972381177
-5.0,b1621,2,420,0.35343632816628134,0.3316944280576106,0.02174190010867072,0,1084.9656648746468
-5.0,b2021,1,422,0.35343632816628134,-1.5770459814341646e-16,0.3534363281662815,1,2323.511434044668
-5.0,b0166,1,422,0.35343632816628134,0.0,0.35343632816628134,1,2323.511434044673
-5.0,b1519,1,30,0.35343632816628134,0.3534363281662744,6.938893903907228e-15,0,457.3757050435872
-5.0,b4268,1,30,0.35343632816628134,0.3534363281662667,1.4654943925052066e-14,0,457.37570504358536
-5.0,b3437,1,30,0.35343632816628134,0.3534363281662667,1.4654943925052066e-14,0,457.37570504358536
-5.0,b3805,1,416,0.35343632816628134,-4.2510760933604926e-16,0.3534363281662818,1,1965.2899721133101
-5.0,b3904,1,30,0.35343632816628134,0.3534363281662781,3.219646771412954e-15,0,457.3757050435892
-5.0,b2486,1,30,0.35343632816628134,0.3534363281662828,-1.4432899320127035e-15,0,457.3757050435917
-5.0,b2490,1,30,0.35343632816628134,0.3534363281662828,-1.4432899320127035e-15,0,457.3757050435917
-5.0,b2724,2,30,0.35343632816628134,0.3534363281662828,-1.4432899320127035e-15,0,457.3757050435917
-5.0,b2719,2,30,0.35343632816628134,0.3534363281662828,-1.4432899320127035e-15,0,457.3757050435917
-5.0,b2720,2,30,0.35343632816628134,0.3534363281662828,-1.4432899320127035e-15,0,457.3757050435917
-5.0,b2721,2,30,0.35343632816628134,0.3534363281662828,-1.4432899320127035e-15,0,457.3757050435917
-5.0,b2722,2,30,0.35343632816628134,0.3534363281662828,-1.4432899320127035e-15,0,457.3757050435917
-5.0,b2723,2,30,0.35343632816628134,0.3534363281662828,-1.4432899320127035e-15,0,457.3757050435917
-5.0,b2485,1,30,0.35343632816628134,0.3534363281662828,-1.4432899320127035e-15,0,457.3757050435917
-5.0,b2484,1,30,0.35343632816628134,0.3534363281662828,-1.4432899320127035e-15,0,457.3757050435917
-5.0,b2487,1,30,0.35343632816628134,0.3534363281662828,-1.4432899320127035e-15,0,457.3757050435917
-5.0,b4079,1,30,0.35343632816628134,0.3534363281662828,-1.4432899320127035e-15,0,457.3757050435917
-5.0,b2481,1,30,0.35343632816628134,0.3534363281662828,-1.4432899320127035e-15,0,457.3757050435917
-5.0,b2483,1,30,0.35343632816628134,0.3534363281662828,-1.4432899320127035e-15,0,457.3757050435917
-5.0,b2482,1,30,0.35343632816628134,0.3534363281662828,-1.4432899320127035e-15,0,457.3757050435917
-5.0,b2489,1,30,0.35343632816628134,0.3534363281662828,-1.4432899320127035e-15,0,457.3757050435917
-5.0,b2488,1,30,0.35343632816628134,0.3534363281662828,-1.4432899320127035e-15,0,457.3757050435917
-5.0,b2747,1,416,0.35343632816628134,6.158696559309197e-12,0.35343632816012266,1,1965.289972081193
-5.0,b3213,2,416,0.35343632816628134,-1.3903697102865357e-14,0.3534363281662952,1,1965.2899721133979
-5.0,b1761,1,414,0.35343632816628134,0.32911553022502515,0.02432079794125619,0,495.7121181081224
-5.0,b3212,2,416,0.35343632816628134,-1.9247326514474236e-14,0.3534363281663006,1,1965.2899721134186
-5.0,b0186,1,28,0.35343632816628134,0.3534363281662864,-5.051514762044462e-15,0,457.37551483587566
-5.0,b4131,1,28,0.35343632816628134,0.35343632816627996,1.3877787807814457e-15,0,457.3755148358749
-5.0,b1189,1,28,0.35343632816628134,0.35343632816627996,1.3877787807814457e-15,0,457.3755148358749
-5.0,b2888,2,28,0.35343632816628134,0.35343632816627996,1.3877787807814457e-15,0,457.3755148358749
-5.0,b2882,1,28,0.35343632816628134,0.35343632816627996,1.3877787807814457e-15,0,457.3755148358749
-5.0,b3451,7,28,0.35343632816628134,0.35343632816627996,1.3877787807814457e-15,0,457.3755148358749
-5.0,b3450,7,28,0.35343632816628134,0.35343632816627996,1.3877787807814457e-15,0,457.3755148358749
-5.0,b3453,7,28,0.35343632816628134,0.35343632816627996,1.3877787807814457e-15,0,457.3755148358749
-5.0,b3452,7,28,0.35343632816628134,0.35343632816627996,1.3877787807814457e-15,0,457.3755148358749
-5.0,b2536,1,28,0.35343632816628134,0.35343632816627996,1.3877787807814457e-15,0,457.3755148358749
-5.0,b0212,1,28,0.35343632816628134,0.35343632816627996,1.3877787807814457e-15,0,457.3755148358749
-5.0,b3779,1,28,0.35343632816628134,0.35343632816627996,1.3877787807814457e-15,0,457.3755148358749
-5.0,b2868,2,28,0.35343632816628134,0.35343632816627996,1.3877787807814457e-15,0,457.3755148358749
-5.0,b2867,2,28,0.35343632816628134,0.35343632816627996,1.3877787807814457e-15,0,457.3755148358749
-5.0,b2866,2,28,0.35343632816628134,0.35343632816627996,1.3877787807814457e-15,0,457.3755148358749
-5.0,b4311,1,28,0.35343632816628134,0.35343632816627996,1.3877787807814457e-15,0,457.3755148358749
-5.0,b1991,1,28,0.35343632816628134,0.35343632816627996,1.3877787807814457e-15,0,457.3755148358749
-5.0,b3502,1,28,0.35343632816628134,0.35343632816627996,1.3877787807814457e-15,0,457.3755148358749
-5.0,b1444,1,28,0.35343632816628134,0.35343632816627996,1.3877787807814457e-15,0,457.3755148358749
-5.0,b2927,1,125,0.35343632816628134,0.35343404335952067,2.284806760677327e-06,0,457.3750042305854
-5.0,b2025,1,416,0.35343632816628134,2.1255380466802465e-16,0.3534363281662811,1,1965.2899721133126
-5.0,b2023,1,416,0.35343632816628134,0.0,0.35343632816628134,1,1965.2899721133322
-5.0,b3640,1,46,0.35343632816628134,0.3534363281662815,-1.6653345369377348e-16,0,457.37705429992866
-5.0,b0425,1,416,0.35343632816628134,1.3084680905318695e-12,0.3534363281649729,1,1965.289972106513
-5.0,b3772,1,416,0.35343632816628134,0.0,0.35343632816628134,1,1965.2899721133315
-5.0,b0931,1,46,0.35343632816628134,0.3534363281662767,4.6629367034256575e-15,0,457.37705429992786
-5.0,b1764,1,46,0.35343632816628134,0.35343632816628273,-1.3877787807814457e-15,0,457.37705429993025
-5.0,b2150,2,46,0.35343632816628134,0.35343632816628273,-1.3877787807814457e-15,0,457.37705429993025
