pi_bound,gene_id,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV
-0.1,b3359,2,461,0.1036692701475966,0.0,0.1036692701475966,1,4226.546475439294
-0.1,b0004,1,461,0.1036692701475966,0.0,0.1036692701475966,1,4226.546475439294
-0.1,b4013,1,461,0.1036692701475966,0.0,0.1036692701475966,1,4226.546475439316
-0.1,b1704,1,461,0.1036692701475966,0.0,0.1036692701475966,1,4226.546475439278
-0.1,b2601,1,461,0.1036692701475966,0.0,0.1036692701475966,1,4226.5464754392615
-0.1,b0754,1,461,0.1036692701475966,0.0,0.1036692701475966,1,4226.5464754392615
-0.1,b2700,1,206,0.1036692701475966,0.1036692701475889,7.716050021144838e-15,0,4209.072250408909
-0.1,b1768,1,206,0.1036692701475966,0.1036692701475382,5.84671200343223e-14,0,4209.07225040881
-0.1,b1014,2,206,0.1036692701475966,0.1036692701475382,5.84671200343223e-14,0,4209.07225040881
-0.1,b1584,2,206,0.1036692701475966,0.1036692701475382,5.84671200343223e-14,0,4209.07225040881
-0.1,b3790,1,206,0.1036692701475966,0.1036692701475382,5.84671200343223e-14,0,4209.07225040881
-0.1,b4014,1,206,0.1036692701475966,0.1036692701475382,5.84671200343223e-14,0,4209.07225040881
-0.1,b2976,1,206,0.1036692701475966,0.1036692701475382,5.84671200343223e-14,0,4209.07225040881
-0.1,b1897,1,206,0.1036692701475966,0.1036692701475382,5.84671200343223e-14,0,4209.07225040881
-0.1,b3034,1,206,0.1036692701475966,0.1036692701475382,5.84671200343223e-14,0,4209.07225040881
-0.1,b3397,1,206,0.1036692701475966,0.1036692701475382,5.84671200343223e-14,0,4209.07225040881
-0.1,b0062,1,206,0.1036692701475966,0.1036692701475382,5.84671200343223e-14,0,4209.07225040881
-0.1,b3600,1,206,0.1036692701475966,0.1036692701475382,5.84671200343223e-14,0,4209.07225040881
-0.1,b3608,1,206,0.1036692701475966,0.1036692701475382,5.84671200343223e-14,0,4209.07225040881
-0.1,b4119,1,206,0.1036692701475966,0.1036692701475382,5.84671200343223e-14,0,4209.07225040881
-0.1,b2802,2,206,0.1036692701475966,0.1036692701475382,5.84671200343223e-14,0,4209.07225040881
-0.1,b2803,1,206,0.1036692701475966,0.1036692701475382,5.84671200343223e-14,0,4209.07225040881
-0.1,b2800,1,206,0.1036692701475966,0.1036692701475382,5.84671200343223e-14,0,4209.07225040881
-0.1,b2738,1,206,0.1036692701475966,0.1036692701475382,5.84671200343223e-14,0,4209.07225040881
-0.1,b0335,1,206,0.1036692701475966,0.1036692701475382,5.84671200343223e-14,0,4209.07225040881
-0.1,b1236,1,206,0.1036692701475966,0.1036692701475382,5.84671200343223e-14,0,4209.07225040881
-0.1,b0179,1,448,0.1036692701475966,2.303338827459913e-15,0.1036692701475943,1,4223.757470089866
-0.1,b0085,1,448,0.1036692701475966,0.0,0.1036692701475966,1,4223.757470089888
-0.1,b0091,1,448,0.1036692701475966,0.0,0.1036692701475966,1,4223.75747008988
-0.1,b0088,1,448,0.1036692701475966,0.0,0.1036692701475966,1,4223.75747008988
-0.1,b0505,1,206,0.1036692701475966,0.1036692701475785,1.8110513089197863e-14,0,4209.072250408894
-0.1,b0350,1,206,0.1036692701475966,0.1036692701476029,-6.258882301324321e-15,0,4209.072250408913
-0.1,b0352,1,206,0.1036692701475966,0.1036692701476029,-6.258882301324321e-15,0,4209.072250408913
-0.1,b0347,2,206,0.1036692701475966,0.1036692701476029,-6.258882301324321e-15,0,4209.072250408913
-0.1,b0726,1,206,0.1036692701475966,0.1036692701476029,-6.258882301324321e-15,0,4209.072250408913
-0.1,b0727,1,206,0.1036692701475966,0.1036692701476029,-6.258882301324321e-15,0,4209.072250408913
-0.1,b3945,4,206,0.1036692701475966,0.1036692701476029,-6.258882301324321e-15,0,4209.072250408913
-0.1,b0131,1,457,0.1036692701475966,-1.8026104927355304e-13,0.1036692701477769,1,4217.629439349639
-0.1,b0086,1,457,0.1036692701475966,-5.65895344703002e-17,0.1036692701475967,1,4217.62943934948
-0.1,b0096,1,448,0.1036692701475966,-3.0880726567769155e-15,0.1036692701475997,1,4223.757470089884
-0.1,b0181,1,448,0.1036692701475966,0.0,0.1036692701475966,1,4223.757470089884
-0.1,b2019,1,448,0.1036692701475966,0.0,0.1036692701475966,1,4223.757470089884
-0.1,b2020,1,448,0.1036692701475966,0.0,0.1036692701475966,1,4223.757470089888
-0.1,b2022,2,448,0.1036692701475966,0.0,0.1036692701475966,1,4223.757470089882
-0.1,b1207,1,206,0.1036692701475966,0.1036692701475335,6.308842337432452e-14,0,4209.072250408863
-0.1,b2026,2,457,0.1036692701475966,-4.2510760933604916e-16,0.1036692701475971,1,4217.629439349486
-0.1,b2024,1,457,0.1036692701475966,0.0,0.1036692701475966,1,4217.629439349458
-0.1,b3607,1,457,0.1036692701475966,6.7325803768850906e-15,0.1036692701475899,1,4217.629439349482
-0.1,b2421,1,457,0.1036692701475966,0.0,0.1036692701475966,1,4217.629439349483
-0.1,b2414,1,457,0.1036692701475966,0.0,0.1036692701475966,1,4217.629439349483
-0.1,b4214,1,457,0.1036692701475966,0.0,0.1036692701475966,1,4217.629439349483
-0.1,b2762,2,457,0.1036692701475966,-2.545787695424768e-15,0.1036692701475992,1,4217.629439349495
-0.1,b4024,1,472,0.1036692701475966,3.5751388243208993e-16,0.1036692701475963,1,4533.982330240966
-0.1,b0002,2,472,0.1036692701475966,0.0,0.1036692701475966,1,4533.982330240882
-0.1,b3940,2,472,0.1036692701475966,0.0,0.1036692701475966,1,4533.982330240882
-0.1,b3433,1,472,0.1036692701475966,0.0,0.1036692701475966,1,4533.982330240882
-0.1,b2838,1,472,0.1036692701475966,0.0,0.1036692701475966,1,4533.982330240882
-0.1,b2942,1,472,0.1036692701475966,0.0,0.1036692701475966,1,4533.982330241005
-0.1,b4192,1,222,0.1036692701475966,0.1036692701476157,-1.908195823574488e-14,0,4507.422485370216
-0.1,b1993,2,222,0.1036692701475966,0.1036692701476483,-5.1708637371916666e-14,0,4507.422485370191
-0.1,b1992,1,222,0.1036692701475966,0.1036692701476483,-5.1708637371916666e-14,0,4507.422485370191
-0.1,b0417,1,466,0.1036692701475966,-2.5433798238802955e-16,0.1036692701475969,1,4514.2183965848735
-0.1,b0348,2,222,0.1036692701475966,0.1036692701476089,-1.2267964422107981e-14,0,4507.422485370222
-0.1,b0349,2,222,0.1036692701475966,0.1036692701476483,-5.1708637371916666e-14,0,4507.422485370191
-0.1,b3124,1,222,0.1036692701475966,0.1036692701476483,-5.1708637371916666e-14,0,4507.422485370191
-0.1,b0583,1,222,0.1036692701475966,0.1036692701476483,-5.1708637371916666e-14,0,4507.422485370191
-0.1,b0732,1,222,0.1036692701475966,0.1036692701476483,-5.1708637371916666e-14,0,4507.422485370191
-0.1,b0517,1,222,0.1036692701475966,0.1036692701476483,-5.1708637371916666e-14,0,4507.422485370191
-0.1,b0521,1,223,0.1036692701475966,0.1036692701476483,-5.1708637371916666e-14,0,4501.702027109315
-0.1,b3223,1,223,0.1036692701475966,0.1036692701475966,0.0,0,4501.70202710935
-0.1,b2428,1,223,0.1036692701475966,0.1036692701475966,0.0,0,4501.70202710935
-0.1,b2162,2,223,0.1036692701475966,0.1036692701475966,0.0,0,4501.70202710935
-0.1,b0651,2,223,0.1036692701475966,0.1036692701475966,0.0,0,4501.70202710935
-0.1,b0522,1,461,0.1036692701475966,-2.4813813732259254e-14,0.1036692701476214,1,4165.892139806408
-0.1,b1779,6,254,0.1036692701475966,0.1036692701476281,-3.1433189384699745e-14,0,7850.333110912945
-0.1,b2388,1,254,0.1036692701475966,0.1036692701476325,-3.587408148320037e-14,0,7850.333110912898
-0.1,b2029,1,254,0.1036692701475966,0.1036692701476325,-3.587408148320037e-14,0,7850.333110912898
-0.1,b0368,1,254,0.1036692701475966,0.1036692701476325,-3.587408148320037e-14,0,7850.333110912898
-0.1,b2463,1,254,0.1036692701475966,0.1036692701476325,-3.587408148320037e-14,0,7850.333110912898
-0.1,b3960,1,461,0.1036692701475966,1.0396702613331532e-16,0.1036692701475965,1,7787.412262368654
-0.1,b0032,1,254,0.1036692701475966,0.1036692701475915,5.120903701083535e-15,0,7743.839488875408
-0.1,b0033,1,254,0.1036692701475966,0.1036692701475708,2.5840440898150522e-14,0,7743.83948887564
-0.1,b0242,1,466,0.1036692701475966,-3.380028991737532e-16,0.103669270147597,1,7805.880469876849
-0.1,b0074,1,466,0.1036692701475966,0.0,0.1036692701475966,1,7805.880469876345
-0.1,b1091,3,438,0.1036692701475966,3.837571638607315e-31,0.1036692701475966,1,8882.545244370354
-0.1,b3908,1,255,0.1036692701475966,0.1036692701476861,-8.942846463355637e-14,0,8791.841066713896
-0.1,b1656,1,255,0.1036692701475966,0.1036692701476363,-3.9662717554733724e-14,0,8791.841066711668
-0.1,b0159,3,466,0.1036692701475966,-2.1885648252178764e-16,0.1036692701475968,1,7805.706218673384
-0.1,b1106,1,256,0.1036692701475966,0.1036692701476315,-3.4861002973229915e-14,0,8791.841101437401
-0.1,b1759,2,256,0.1036692701475966,0.1036692701476875,-9.09133879289925e-14,0,8791.841101439853
-0.1,b2251,3,256,0.1036692701475966,0.1036692701476875,-9.09133879289925e-14,0,8791.841101439853
-0.1,b0905,1,256,0.1036692701475966,0.1036692701476875,-9.09133879289925e-14,0,8791.841101439853
-0.1,b3248,2,256,0.1036692701475966,0.1036692701476875,-9.09133879289925e-14,0,8791.841101439853
-0.1,b0386,1,466,0.1036692701475966,0.0,0.1036692701475966,1,7805.706218673315
-0.1,b3425,1,256,0.1036692701475966,0.1036692701475564,4.0217829067046296e-14,0,8791.841101434064
-0.1,b2668,1,256,0.1036692701475966,0.1036692701476343,-3.765043832260062e-14,0,8791.841101437449
-0.1,b2521,2,256,0.1036692701475966,0.1036692701476343,-3.765043832260062e-14,0,8791.841101437449
-0.1,b2053,1,256,0.1036692701475966,0.1036692701476343,-3.765043832260062e-14,0,8791.841101437449
-0.1,b2920,1,256,0.1036692701475966,0.1036692701476343,-3.765043832260062e-14,0,8791.841101437449
-0.1,b2143,2,256,0.1036692701475966,0.1036692701476343,-3.765043832260062e-14,0,8791.841101437449
-0.1,b0778,1,411,0.1036692701475966,0.0,0.10366927014785635,1,253.55093346680297
-0.1,b2065,1,256,0.1036692701475966,0.1036692701476343,-3.765043832260062e-14,0,8791.841101437449
-0.1,b2478,1,466,0.1036692701475966,4.74780454599536e-16,0.1036692701475962,1,7805.706218672782
-0.1,b0337,1,256,0.1036692701475966,0.1036692701475684,2.8255175976710234e-14,0,8796.882092427193
-0.1,b3729,1,438,0.1036692701475966,5.4725710775176025e-18,0.1036692701475966,1,8882.54524437048
-0.1,b2688,1,256,0.1036692701475966,0.1036692701476274,-3.0808688933348094e-14,0,8791.841101437214
-0.1,b0485,1,256,0.1036692701475966,0.1036692701475576,3.9065972678997696e-14,0,8791.841101434178
-0.1,b1524,1,256,0.1036692701475966,0.1036692701475576,3.9065972678997696e-14,0,8791.841101434178
-0.1,b2312,1,472,0.1036692701475966,-1.2455406129313208e-13,0.1036692701477212,1,7523.146574368595
-0.1,b0104,1,256,0.1036692701475966,0.1036692701476002,-3.594347042223944e-15,0,8796.882092428667
-0.1,b1740,1,466,0.1036692701475966,9.634062360609088e-13,0.1036692701466332,1,7805.706218673924
-0.1,b3366,1,256,0.1036692701475966,0.1036692701476659,-6.93056723122254e-14,0,8791.8411014382
-0.1,b3365,1,256,0.1036692701475966,0.1036692701477374,-1.407346461590464e-13,0,8791.841101442047
-0.1,b4254,1,466,0.1036692701475966,3.282847237826812e-16,0.1036692701475963,1,7805.706218672315
-0.1,b0273,1,466,0.1036692701475966,0.0,0.1036692701475966,1,7805.7062186732355
-0.1,b2500,1,271,0.1036692701475966,0.1036692701475824,1.4238610290817633e-14,0,8846.398252734143
-0.1,b3449,5,271,0.1036692701475966,0.1036692701478441,-2.4751034555237084e-13,0,8846.398252737974
-0.1,b0331,1,271,0.1036692701475966,0.1036692701478441,-2.4751034555237084e-13,0,8846.398252737974
-0.1,b2210,2,271,0.1036692701475966,0.1036692701478441,-2.4751034555237084e-13,0,8846.398252737974
-0.1,b1746,1,271,0.1036692701475966,0.1036692701478441,-2.4751034555237084e-13,0,8846.398252737974
-0.1,b0052,1,466,0.1036692701475966,1.617586379859647e-16,0.1036692701475965,1,8695.370469993879
-0.1,b2564,1,466,0.1036692701475966,0.0,0.1036692701475966,1,8695.370469996047
-0.1,b0369,1,466,0.1036692701475966,0.0,0.1036692701475966,1,8695.370469996047
-0.1,b4005,1,466,0.1036692701475966,5.178212678225945e-16,0.1036692701475961,1,8695.370469996102
-0.1,b2557,1,466,0.1036692701475966,6.355080407256706e-14,0.1036692701475331,1,8695.370469994912
-0.1,b2441,1,256,0.1036692701475966,0.1036692701475708,2.5798807534727075e-14,0,8875.61356442362
-0.1,b2440,1,256,0.1036692701475966,0.1036692701475634,3.3251179587523445e-14,0,8875.61356442367
-0.1,b2049,1,256,0.1036692701475966,0.1036692701475634,3.3251179587523445e-14,0,8875.61356442367
-0.1,b3806,1,256,0.1036692701475966,0.1036692701475634,3.3251179587523445e-14,0,8875.61356442367
-0.1,b2533,2,256,0.1036692701475966,0.1036692701475634,3.3251179587523445e-14,0,8875.61356442367
-0.1,b0333,1,256,0.1036692701475966,0.1036692701475634,3.3251179587523445e-14,0,8875.61356442367
-0.1,b3590,1,256,0.1036692701475966,0.1036692701475634,3.3251179587523445e-14,0,8875.61356442367
-0.1,b2173,1,256,0.1036692701475966,0.1036692701475634,3.3251179587523445e-14,0,8875.61356442367
-0.1,b2918,1,256,0.1036692701475966,0.1036692701475634,3.3251179587523445e-14,0,8875.61356442367
-0.1,b2727,1,256,0.1036692701475966,0.1036692701475634,3.3251179587523445e-14,0,8875.61356442367
-0.1,b4173,1,256,0.1036692701475966,0.1036692701475634,3.3251179587523445e-14,0,8875.61356442367
-0.1,b4352,1,256,0.1036692701475966,0.1036692701475634,3.3251179587523445e-14,0,8875.61356442367
-0.1,b4161,4,256,0.1036692701475966,0.1036692701475634,3.3251179587523445e-14,0,8875.61356442367
-0.1,b1852,1,262,0.1036692701475966,0.1036692715804946,-1.432897953068668e-09,0,1030.2296517151658
-0.1,b0134,1,471,0.1036692701475966,-1.0666760299416905e-16,0.1036692701475967,1,1158.060689705531
-0.1,b2028,1,262,0.1036692701475966,0.1036692701475985,-1.873501354054952e-15,0,1030.2296466801215
-0.1,b2787,1,262,0.1036692701475966,0.1036692701475782,1.8457457784393227e-14,0,1030.2296466800633
-0.1,b2788,1,262,0.1036692701475966,0.1036692701475782,1.8457457784393227e-14,0,1030.2296466800633
-0.1,b3791,1,262,0.1036692701475966,0.1036692701475782,1.8457457784393227e-14,0,1030.2296466800633
-0.1,b3787,1,262,0.1036692701475966,0.1036692701475782,1.8457457784393227e-14,0,1030.2296466800633
-0.1,b1415,2,265,0.1036692701475966,0.1036692701475781,1.8512968935624482e-14,0,1030.2370452753698
-0.1,b1493,1,276,0.1036692701475966,0.1036692701475998,-3.1502578323738817e-15,0,1249.9893551447308
-0.1,b3517,1,276,0.1036692701475966,0.1036692701476072,-1.0560996521746802e-14,0,1249.9893551447778
-0.1,b3551,3,276,0.1036692701475966,0.1036692701476072,-1.0560996521746802e-14,0,1249.9893551447778
-0.1,b2750,1,467,0.1036692701475966,0.0,0.1036692701475966,1,1669.9656014532095
-0.1,b1622,1,467,0.1036692701475966,9.830734062643973e-17,0.1036692701475965,1,1669.9656014528111
-0.1,b3939,1,467,0.1036692701475966,0.0,0.1036692701475966,1,1669.9656014526463
-0.1,b2661,1,276,0.1036692701475966,0.1036692701476135,-1.6917023337725823e-14,0,1249.9893551448286
-0.1,b0241,283,423,0.1036692701475966,0.0,0.1036692701475966,1,1313.7021797234663
-0.1,b2215,285,423,0.1036692701475966,0.0,0.1036692701475966,1,1313.7021797234663
-0.1,b0929,285,423,0.1036692701475966,0.0,0.1036692701475966,1,1313.7021797234663
-0.1,b1377,284,423,0.1036692701475966,0.0,0.1036692701475966,1,1313.7021797234663
-0.1,b0411,7,288,0.1036692701475966,0.1036692701476027,-6.078471059822732e-15,0,785.7555115863106
-0.1,b1319,1,288,0.1036692701475966,0.1036692701475665,3.0128677330765186e-14,0,2228.638767592735
-0.1,b3875,3,288,0.1036692701475966,0.1036692701477352,-1.386113446244508e-13,0,2228.638767597506
-0.1,b0957,1,288,0.1036692701475966,0.1036692701477352,-1.386113446244508e-13,0,2228.638767597506
-0.1,b1805,10,288,0.1036692701475966,0.1036692701477352,-1.386113446244508e-13,0,2228.638767597506
-0.1,b1701,10,288,0.1036692701475966,0.1036692701477352,-1.386113446244508e-13,0,2228.638767597506
-0.1,b1646,1,288,0.1036692701475966,0.1036692701477352,-1.386113446244508e-13,0,2228.638767597506
-0.1,b2203,2,288,0.1036692701475966,0.1036692701477352,-1.386113446244508e-13,0,2228.638767597506
-0.1,b2202,2,288,0.1036692701475966,0.1036692701477352,-1.386113446244508e-13,0,2228.638767597506
-0.1,b2206,2,288,0.1036692701475966,0.1036692701477352,-1.386113446244508e-13,0,2228.638767597506
-0.1,b2205,1,288,0.1036692701475966,0.1036692701477352,-1.386113446244508e-13,0,2228.638767597506
-0.1,b2204,1,288,0.1036692701475966,0.1036692701477352,-1.386113446244508e-13,0,2228.638767597506
-0.1,b0980,2,288,0.1036692701475966,0.1036692701477352,-1.386113446244508e-13,0,2228.638767597506
-0.1,b0383,15,288,0.1036692701475966,0.1036692701477352,-1.386113446244508e-13,0,2228.638767597506
-0.1,b1468,2,288,0.1036692701475966,0.1036692701477352,-1.386113446244508e-13,0,2228.638767597506
-0.1,b1224,2,288,0.1036692701475966,0.1036692701477352,-1.386113446244508e-13,0,2228.638767597506
-0.1,b1225,2,288,0.1036692701475966,0.1036692701477352,-1.386113446244508e-13,0,2228.638767597506
-0.1,b1226,2,288,0.1036692701475966,0.1036692701477352,-1.386113446244508e-13,0,2228.638767597506
-0.1,b1227,2,288,0.1036692701475966,0.1036692701477352,-1.386113446244508e-13,0,2228.638767597506
-0.1,b1466,2,288,0.1036692701475966,0.1036692701477352,-1.386113446244508e-13,0,2228.638767597506
-0.1,b1467,2,288,0.1036692701475966,0.1036692701477352,-1.386113446244508e-13,0,2228.638767597506
-0.1,b1465,2,288,0.1036692701475966,0.1036692701477352,-1.386113446244508e-13,0,2228.638767597506
-0.1,b1602,1,288,0.1036692701475966,0.1036692701477352,-1.386113446244508e-13,0,2228.638767597506
-0.1,b1603,1,288,0.1036692701475966,0.1036692701477352,-1.386113446244508e-13,0,2228.638767597506
-0.1,b0997,2,288,0.1036692701475966,0.1036692701477352,-1.386113446244508e-13,0,2228.638767597506
-0.1,b0996,2,288,0.1036692701475966,0.1036692701477352,-1.386113446244508e-13,0,2228.638767597506
-0.1,b1873,4,288,0.1036692701475966,0.1036692701477352,-1.386113446244508e-13,0,2228.638767597506
-0.1,b1872,4,288,0.1036692701475966,0.1036692701477352,-1.386113446244508e-13,0,2228.638767597506
-0.1,b3845,8,288,0.1036692701475966,0.1036692701477352,-1.386113446244508e-13,0,2228.638767597506
-0.1,b2342,8,288,0.1036692701475966,0.1036692701477352,-1.386113446244508e-13,0,2228.638767597506
-0.1,b4388,1,321,0.1036692701475966,0.1036692701477481,-1.5144829834667917e-13,0,3275.8574695804614
-0.1,b0010,2,267,0.1036692701475966,0.1036692701477627,-1.660477311205e-13,0,674.3720235136057
-0.1,b3528,6,267,0.1036692701475966,0.1036692701476426,-4.5990988795097116e-14,0,674.3720235136885
-0.1,b4123,9,268,0.1036692701475966,0.1036692701476077,-1.1102230246251564e-14,0,674.6153087805423
-0.1,b0621,4,268,0.1036692701475966,0.1036692701476459,-4.926614671774132e-14,0,674.6153087804613
-0.1,b4138,7,268,0.1036692701475966,0.1036692701476459,-4.926614671774132e-14,0,674.6153087804613
-0.1,b2417,6,268,0.1036692701475966,0.1036692701476206,-2.4022450695326825e-14,0,801.6879645969324
-0.1,b2429,2,268,0.1036692701475966,0.10366927014763,-3.341771304121721e-14,0,801.6879645969351
-0.1,b2423,5,461,0.1036692701475966,0.0,0.1036692701475966,1,893.7233120731437
-0.1,b2422,5,461,0.1036692701475966,0.0,0.1036692701475966,1,893.723312073215
-0.1,b0764,3,461,0.1036692701475966,0.0,0.1036692701475966,1,893.723312073215
-0.1,b0765,3,461,0.1036692701475966,0.0,0.1036692701475966,1,893.723312073215
-0.1,b0763,3,461,0.1036692701475966,0.0,0.1036692701475966,1,893.723312073215
-0.1,b2425,5,461,0.1036692701475966,0.0,0.1036692701475966,1,893.723312073215
-0.1,b2424,5,461,0.1036692701475966,0.0,0.1036692701475966,1,893.723312073215
-0.1,b3917,5,461,0.1036692701475966,0.0,0.1036692701475966,1,893.723312073215
-0.1,b3063,1,254,0.1036692701475966,0.1036692701476383,-4.1688874574674634e-14,0,662.2519844688647
-0.1,b2913,3,274,0.1036692701475966,0.1036692701476237,-2.7047808437430376e-14,0,645.273453878166
-0.1,b0366,3,274,0.1036692701475966,0.1036692701476258,-2.9171109972025994e-14,0,645.2734538781644
-0.1,b0367,3,274,0.1036692701475966,0.1036692701476258,-2.9171109972025994e-14,0,645.2734538781644
-0.1,b0365,3,274,0.1036692701475966,0.1036692701476258,-2.9171109972025994e-14,0,645.2734538781644
