gene_id,gene_name,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV,L1,solve_src
b0421,ispA,2,413,0.3983895354016796,-0.0,0.3983895354016796,1,3824.197602714801,398.2978723404253,highs_pfba
b3804,hemD,1,413,0.3983895354016796,-0.0,0.3983895354016796,1,3824.197602714808,398.297872340425,highs_pfba
b3997,hemE,1,413,0.3983895354016796,-0.0,0.3983895354016796,1,3824.1976027147953,398.2978723404256,highs_pfba
b4382,deoA,2,10,0.3983895354016796,0.3983895354016794,2.220446049250313e-16,0,0.8400162036377975,738.4130785798856,highs_pfba
b0126,|can|,1,413,0.3983895354016796,-0.0,0.3983895354016796,1,3824.197602714797,398.29787234042544,highs_pfba
b0339,cynT,1,413,0.3983895354016796,-0.0,0.3983895354016796,1,3824.197602714797,398.29787234042544,highs_pfba
b4006,purH,2,413,0.3983895354016796,-0.0,0.3983895354016796,1,3824.1976027147975,398.29787234042544,highs_pfba
b2508,guaB,1,349,0.3983895354016796,0.3968513476751804,0.0015381877264991,0,0.0892553793218969,738.843650207542,highs_pfba
b3846,fadB,19,439,0.3983895354016796,0.39150302314181,0.0068865122598695,0,6.657516986743561,738.3021694953043,highs_pfba
b2341,fadJ,16,437,0.3983895354016796,0.3915030231418114,0.0068865122598681,0,6.658106055271496,738.3021694953234,highs_pfba
b2400,gltX,1,413,0.3983895354016796,-0.0,0.3983895354016796,1,3824.197602714808,398.297872340425,highs_pfba
b3993,thiE,1,413,0.3983895354016796,-0.0,0.3983895354016796,1,3824.19760271481,398.2978723404249,highs_pfba
b2066,udk,4,4,0.3983895354016796,0.3983895354016795,5.551115123125783e-17,0,1.7199558674696097e-05,738.4130785798883,highs_pfba
b0238,gpt,3,4,0.3983895354016796,0.3983895354016796,0.0,0,1.7199558672213427e-05,738.4130785798603,highs_pfba
b0125,hpt,2,10,0.3983895354016796,0.3983895354016796,-5.551115123125783e-17,0,0.1722528860658422,738.4130785798903,highs_pfba
b2518,ndk,8,4,0.3983895354016796,0.3983895354016794,2.220446049250313e-16,0,1.7199558674452978e-05,738.4130785798847,highs_pfba
b0474,adk,13,88,0.3983895354016796,0.3983873991197071,2.13628197243132e-06,0,5.463036514520352,740.8057845185189,highs_pfba
b1062,pyrC,1,413,0.3983895354016796,-0.0,0.3983895354016796,1,3824.1976027148,398.2978723404253,highs_pfba
b1281,pyrF,1,413,0.3983895354016796,-0.0,0.3983895354016796,1,3824.197602714801,398.2978723404252,highs_pfba
b0720,gltA,1,412,0.3983895354016796,-0.0,0.3983895354016796,1,3741.612909278128,409.090909090909,highs_pfba
b1136,icd,1,412,0.3983895354016796,-0.0,0.3983895354016796,1,3741.6129092781234,409.09090909090935,highs_pfba
b0351,mhpF,1,0,0.3983895354016796,0.3983895354016795,5.551115123125783e-17,0,0.0,738.4130785798709,highs_pfba
b1241,adhE,3,0,0.3983895354016796,0.3983895354016801,-4.996003610813204e-16,0,0.0,738.4130785798784,highs_pfba
b4069,acs,2,10,0.3983895354016796,0.3983895354016796,-5.551115123125783e-17,0,0.1722528860659178,738.4130785798604,highs_pfba
