atpm_bound,gene_id,gene_name,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV
100.0,b2310,,3,28,0.0992479883158728,0.0992479883158439,2.8907432003677513e-14,0,737.7936553635798
100.0,b0863,,1,28,0.0992479883158728,0.0992479883158439,2.8907432003677513e-14,0,737.7936553635798
100.0,b0860,,1,28,0.0992479883158728,0.0992479883158439,2.8907432003677513e-14,0,737.7936553635798
100.0,b2307,,4,28,0.0992479883158728,0.0992479883158439,2.8907432003677513e-14,0,737.7936553635798
100.0,b2308,,4,28,0.0992479883158728,0.0992479883158439,2.8907432003677513e-14,0,737.7936553635798
100.0,b0862,,1,28,0.0992479883158728,0.0992479883158439,2.8907432003677513e-14,0,737.7936553635798
100.0,b2306,,4,28,0.0992479883158728,0.0992479883158439,2.8907432003677513e-14,0,737.7936553635798
100.0,b0864,,1,28,0.0992479883158728,0.0992479883158439,2.8907432003677513e-14,0,737.7936553635798
100.0,b0861,,1,28,0.0992479883158728,0.0992479883158439,2.8907432003677513e-14,0,737.7936553635798
100.0,b2923,,2,28,0.0992479883158728,0.0992479883158439,2.8907432003677513e-14,0,737.7936553635798
100.0,b3433,,1,423,0.0992479883158728,1.9572390360556422e-16,0.0992479883158727,1,931.0293281658236
100.0,b4192,,1,28,0.0992479883158728,0.0992479883158526,2.0206059048177852e-14,0,737.7936553635818
100.0,b4194,,1,28,0.0992479883158728,0.0992479883158439,2.8907432003677513e-14,0,737.7936553635798
100.0,b4193,,1,28,0.0992479883158728,0.0992479883158439,2.8907432003677513e-14,0,737.7936553635798
100.0,b4195,,1,28,0.0992479883158728,0.0992479883158439,2.8907432003677513e-14,0,737.7936553635798
100.0,b1767,,1,28,0.0992479883158728,0.0992479883158439,2.8907432003677513e-14,0,737.7936553635798
100.0,b0828,,1,28,0.0992479883158728,0.0992479883158439,2.8907432003677513e-14,0,737.7936553635798
100.0,b2957,,2,28,0.0992479883158728,0.0992479883158439,2.8907432003677513e-14,0,737.7936553635798
100.0,b0674,,1,28,0.0992479883158728,0.0992479883158439,2.8907432003677513e-14,0,737.7936553635798
100.0,b3744,,1,309,0.0992479883158728,0.0990111119155959,0.0002368764002769,0,737.8663300639896
100.0,b0930,,1,28,0.0992479883158728,0.0992479883158397,3.3181790648484366e-14,0,737.7936553635784
100.0,b1453,,1,28,0.0992479883158728,0.0992479883158439,2.8907432003677513e-14,0,737.7936553635798
100.0,b3502,,1,28,0.0992479883158728,0.0992479883158439,2.8907432003677513e-14,0,737.7936553635798
100.0,b0131,,1,423,0.0992479883158728,-5.128827479142208e-16,0.0992479883158734,1,931.0293281658336
100.0,b4245,,1,423,0.0992479883158728,0.0,0.0992479883158728,1,931.0293281658664
100.0,b4244,,1,423,0.0992479883158728,-1.1889222865104122e-30,0.0992479883158728,1,931.029328165852
100.0,b0002,,2,423,0.0992479883158728,0.0,0.0992479883158728,1,931.029328165852
100.0,b4024,,1,423,0.0992479883158728,0.0,0.0992479883158728,1,931.0293281658576
100.0,b3940,,2,423,0.0992479883158728,0.0,0.0992479883158728,1,931.0293281658502
100.0,b2574,,4,423,0.0992479883158728,-4.232827639939906e-13,0.0992479883162961,1,931.0293281676958
100.0,b4139,,1,28,0.0992479883158728,0.0992479883158581,1.479372180313021e-14,0,737.7936553635836
100.0,b0928,,3,423,0.0992479883158728,-2.7795650038376054e-14,0.0992479883159006,1,931.0293281659236
100.0,b1866,,1,28,0.0992479883158728,0.0992479883158488,2.4091839634365897e-14,0,737.7936553635807
100.0,b0654,,2,28,0.0992479883158728,0.0992479883158439,2.8907432003677513e-14,0,737.7936553635798
100.0,b0655,,2,28,0.0992479883158728,0.0992479883158439,2.8907432003677513e-14,0,737.7936553635798
100.0,b0652,,2,28,0.0992479883158728,0.0992479883158439,2.8907432003677513e-14,0,737.7936553635798
100.0,b0653,,2,28,0.0992479883158728,0.0992479883158439,2.8907432003677513e-14,0,737.7936553635798
100.0,b3528,,6,28,0.0992479883158728,0.0992479883158439,2.8907432003677513e-14,0,737.7936553635798
100.0,b4123,,9,28,0.0992479883158728,0.0992479883158439,2.8907432003677513e-14,0,737.7936553635798
100.0,b4138,,7,28,0.0992479883158728,0.0992479883158439,2.8907432003677513e-14,0,737.7936553635798
100.0,b4077,,2,28,0.0992479883158728,0.0992479883158439,2.8907432003677513e-14,0,737.7936553635798
100.0,b3503,,1,28,0.0992479883158728,0.0992479883158439,2.8907432003677513e-14,0,737.7936553635798
100.0,b1064,,7,28,0.0992479883158728,0.0992479883158439,2.8907432003677513e-14,0,737.7936553635798
100.0,b1747,,1,28,0.0992479883158728,0.0992479883158439,2.8907432003677513e-14,0,737.7936553635798
100.0,b1539,,4,28,0.0992479883158728,0.0992479883158439,2.8907432003677513e-14,0,737.7936553635798
100.0,b2019,,1,423,0.0992479883158728,1.0815441130469666e-15,0.0992479883158718,1,931.029328165822
100.0,b3738,,1,424,0.0992479883158728,0.0,0.0992479883158728,1,26792.786795663207
100.0,b3733,,1,424,0.0992479883158728,0.0,0.0992479883158728,1,26792.786795663207
100.0,b3732,,1,424,0.0992479883158728,0.0,0.0992479883158728,1,26792.786795663207
100.0,b3739,,1,424,0.0992479883158728,0.0,0.0992479883158728,1,26792.786795663207
100.0,b3736,,1,424,0.0992479883158728,0.0,0.0992479883158728,1,26792.786795663207
100.0,b3737,,1,424,0.0992479883158728,0.0,0.0992479883158728,1,26792.786795663207
100.0,b3734,,1,424,0.0992479883158728,0.0,0.0992479883158728,1,26792.786795663207
100.0,b3735,,1,424,0.0992479883158728,0.0,0.0992479883158728,1,26792.786795663207
100.0,b3731,,1,424,0.0992479883158728,0.0,0.0992479883158728,1,26792.786795663207
100.0,b0312,,2,24,0.0992479883158728,0.0992479883158717,1.1379786002407857e-15,0,737.793655361617
100.0,b0827,,4,423,0.0992479883158728,6.377182849502988e-16,0.0992479883158722,1,931.0293281658344
100.0,b3857,,5,423,0.0992479883158728,0.0,0.0992479883158728,1,931.0293281658684
100.0,b3856,,5,423,0.0992479883158728,0.0,0.0992479883158728,1,931.0293281658523
100.0,b4214,,1,423,0.0992479883158728,0.0,0.0992479883158728,1,931.0293281658523
100.0,b3551,,3,24,0.0992479883158728,0.0992479883158479,2.4938384690642582e-14,0,737.7936553616215
100.0,b0775,,1,423,0.0992479883158728,-5.245221269942822e-16,0.0992479883158734,1,931.0293281658631
100.0,b0934,,5,24,0.0992479883158728,0.0992479883158484,2.4452662117369076e-14,0,737.7936553616215
100.0,b0367,,3,24,0.0992479883158728,0.0992479883158514,2.1455059950881153e-14,0,737.7936553616224
100.0,b0933,,5,24,0.0992479883158728,0.0992479883158514,2.1455059950881153e-14,0,737.7936553616224
100.0,b0936,,5,24,0.0992479883158728,0.0992479883158514,2.1455059950881153e-14,0,737.7936553616224
100.0,b0365,,3,24,0.0992479883158728,0.0992479883158514,2.1455059950881153e-14,0,737.7936553616224
100.0,b0366,,3,24,0.0992479883158728,0.0992479883158514,2.1455059950881153e-14,0,737.7936553616224
100.0,b1216,,3,24,0.0992479883158728,0.0992479883158514,2.1455059950881153e-14,0,737.7936553616224
100.0,b4132,,1,24,0.0992479883158728,0.0992479883158514,2.1455059950881153e-14,0,737.7936553616224
100.0,b3942,,1,24,0.0992479883158728,0.0992479883158514,2.1455059950881153e-14,0,737.7936553616224
100.0,b1732,,1,24,0.0992479883158728,0.0992479883158514,2.1455059950881153e-14,0,737.7936553616224
100.0,b3196,,1,423,0.0992479883158728,-3.8153159367615716e-16,0.0992479883158732,1,931.0293281658596
100.0,b1270,,2,24,0.0992479883158728,0.0992479883158549,1.799949078673535e-14,0,737.7936553616231
100.0,b2874,,1,331,0.0992479883158728,0.0980287556816696,0.0012192326342032,0,738.1815905045074
100.0,b0521,,1,331,0.0992479883158728,0.0980287556816719,0.0012192326342009,0,738.1815905045077
100.0,b0323,,1,331,0.0992479883158728,0.0980287556816719,0.0012192326342009,0,738.1815905045077
100.0,b0033,,1,24,0.0992479883158728,0.0992479883158539,1.890154699424329e-14,0,737.793655361623
100.0,b0032,,1,24,0.0992479883158728,0.0992479883158514,2.1455059950881153e-14,0,737.7936553616224
100.0,b0444,,1,24,0.0992479883158728,0.0992479883158514,2.1455059950881153e-14,0,737.7936553616224
100.0,b3469,,6,24,0.0992479883158728,0.0992479883158514,2.1455059950881153e-14,0,737.7936553616224
100.0,b3915,,7,24,0.0992479883158728,0.0992479883158514,2.1455059950881153e-14,0,737.7936553616224
100.0,b0752,,5,24,0.0992479883158728,0.0992479883158514,2.1455059950881153e-14,0,737.7936553616224
100.0,b3040,,6,423,0.0992479883158728,-4.083654188715823e-16,0.0992479883158733,1,931.0293281658586
100.0,b3918,,7,24,0.0992479883158728,0.09924798831585,2.289834988289385e-14,0,737.7936553616217
100.0,b2794,,1,24,0.0992479883158728,0.0992479883158694,3.497202527569243e-15,0,737.7936553616261
100.0,b1208,,1,423,0.0992479883158728,-8.148593912677608e-16,0.0992479883158737,1,931.0293281659364
100.0,b1661,,4,24,0.0992479883158728,0.0992479883158504,2.2440382885235977e-14,0,737.7936553616225
100.0,b2129,,2,24,0.0992479883158728,0.0992479883158639,8.992806499463768e-15,0,737.7936553616252
100.0,b2128,,2,24,0.0992479883158728,0.0992479883158639,8.992806499463768e-15,0,737.7936553616252
100.0,b2131,,2,24,0.0992479883158728,0.0992479883158639,8.992806499463768e-15,0,737.7936553616252
100.0,b2130,,2,24,0.0992479883158728,0.0992479883158639,8.992806499463768e-15,0,737.7936553616252
100.0,b1801,,3,24,0.0992479883158728,0.0992479883158639,8.992806499463768e-15,0,737.7936553616252
100.0,b0314,,1,24,0.0992479883158728,0.0992479883158639,8.992806499463768e-15,0,737.7936553616252
100.0,b0311,,1,24,0.0992479883158728,0.0992479883158639,8.992806499463768e-15,0,737.7936553616252
100.0,b2600,,2,423,0.0992479883158728,-2.423944379968403e-16,0.0992479883158731,1,931.0293281659204
100.0,b2599,,2,423,0.0992479883158728,0.0,0.0992479883158728,1,931.0293281658682
100.0,b2329,,1,423,0.0992479883158728,0.0,0.0992479883158728,1,931.0293281658682
100.0,b4039,,1,423,0.0992479883158728,0.0,0.0992479883158728,1,931.0293281658217
100.0,b2542,,2,24,0.0992479883158728,0.09924798831585,2.28428387316626e-14,0,737.7936553616224
100.0,b2540,,2,24,0.0992479883158728,0.0992479883158639,8.992806499463768e-15,0,737.7936553616252
100.0,b2538,,2,24,0.0992479883158728,0.0992479883158639,8.992806499463768e-15,0,737.7936553616252
100.0,b2539,,2,24,0.0992479883158728,0.0992479883158639,8.992806499463768e-15,0,737.7936553616252
100.0,b0617,,1,24,0.0992479883158728,0.0992479883158639,8.992806499463768e-15,0,737.7936553616252
100.0,b0614,,1,24,0.0992479883158728,0.0992479883158639,8.992806499463768e-15,0,737.7936553616252
100.0,b0616,,1,24,0.0992479883158728,0.0992479883158639,8.992806499463768e-15,0,737.7936553616252
100.0,b0615,,1,24,0.0992479883158728,0.0992479883158639,8.992806499463768e-15,0,737.7936553616252
100.0,b0612,,1,24,0.0992479883158728,0.0992479883158639,8.992806499463768e-15,0,737.7936553616252
100.0,b0789,,7,24,0.0992479883158728,0.0992479883158639,8.992806499463768e-15,0,737.7936553616252
100.0,b1249,,7,24,0.0992479883158728,0.0992479883158639,8.992806499463768e-15,0,737.7936553616252
100.0,b0155,,1,423,0.0992479883158728,-1.2183305177487777e-15,0.0992479883158741,1,931.0293281659178
100.0,b1592,,1,423,0.0992479883158728,0.0,0.0992479883158728,1,931.0293281658604
100.0,b3035,,9,24,0.0992479883158728,0.0992479883158522,2.0636270470220094e-14,0,737.7936553616223
100.0,b2470,,7,24,0.0992479883158728,0.0992479883158639,8.992806499463768e-15,0,737.7936553616252
100.0,b0463,,7,24,0.0992479883158728,0.0992479883158639,8.992806499463768e-15,0,737.7936553616252
100.0,b0462,,7,24,0.0992479883158728,0.0992479883158639,8.992806499463768e-15,0,737.7936553616252
100.0,b3816,,3,423,0.0992479883158728,-1.0373356280863834e-15,0.0992479883158739,1,931.029328165918
100.0,b2174,,1,24,0.0992479883158728,0.0992479883158531,1.9706458687096532e-14,0,737.7936553616228
100.0,b0914,,32,423,0.0992479883158728,8.77868616154981e-16,0.099247988315872,1,931.029328165878
100.0,b1102,,1,24,0.0992479883158728,0.0992479883158543,1.859623566247137e-14,0,737.7936553616229
100.0,b2765,,1,24,0.0992479883158728,0.099247988315856,1.6819878823071122e-14,0,737.7936553616236
100.0,b0783,,1,423,0.0992479883158728,-7.460031325574752e-16,0.0992479883158736,1,931.029328165882
100.0,b0781,,1,423,0.0992479883158728,0.0,0.0992479883158728,1,931.0293281658412
100.0,b2436,,1,115,0.0992479883158728,0.0992457368658743,2.251449998533217e-06,0,737.7925386297409
100.0,b3867,,1,24,0.0992479883158728,0.0992479883158395,3.338995746560158e-14,0,737.7936553616187
100.0,b0038,,2,24,0.0992479883158728,0.0992479883158389,3.3903435614490724e-14,0,737.7936553616187
100.0,b0037,,3,24,0.0992479883158728,0.0992479883158389,3.3903435614490724e-14,0,737.7936553616187
100.0,b0036,,2,24,0.0992479883158728,0.0992479883158389,3.3903435614490724e-14,0,737.7936553616187
100.0,b2679,,4,24,0.0992479883158728,0.0992479883158389,3.3903435614490724e-14,0,737.7936553616187
100.0,b2677,,4,24,0.0992479883158728,0.0992479883158389,3.3903435614490724e-14,0,737.7936553616187
100.0,b2678,,4,24,0.0992479883158728,0.0992479883158389,3.3903435614490724e-14,0,737.7936553616187
100.0,b4111,,5,24,0.0992479883158728,0.0992479883158389,3.3903435614490724e-14,0,737.7936553616187
100.0,b0040,,2,24,0.0992479883158728,0.0992479883158389,3.3903435614490724e-14,0,737.7936553616187
100.0,b0720,,1,423,0.0992479883158728,1.2379486874329239e-16,0.0992479883158727,1,931.0293281658052
100.0,b0337,,1,24,0.0992479883158728,0.0992479883158507,2.2148949341271876e-14,0,737.7936553616216
100.0,b0336,,1,24,0.0992479883158728,0.0992479883158422,3.0600522116230883e-14,0,737.7936553616194
100.0,b3846,,19,412,0.0992479883158728,0.0967855395454623,0.0024624487704105,0,734.5460427043053
100.0,b2780,,1,423,0.0992479883158728,4.480743919404983e-16,0.0992479883158724,1,931.0293281658548
100.0,b0123,,2,24,0.0992479883158728,0.099247988315847,2.5812685322534893e-14,0,737.793655361621
100.0,b0484,,1,24,0.0992479883158728,0.099247988315857,1.5876189252139742e-14,0,737.7936553616232
100.0,b3425,,1,24,0.0992479883158728,0.099247988315857,1.5876189252139742e-14,0,737.7936553616232
100.0,b1308,,1,24,0.0992479883158728,0.099247988315857,1.5876189252139742e-14,0,737.7936553616232
100.0,b0340,,1,24,0.0992479883158728,0.099247988315857,1.5876189252139742e-14,0,737.7936553616232
100.0,b0341,,1,24,0.0992479883158728,0.099247988315857,1.5876189252139742e-14,0,737.7936553616232
100.0,b1919,,1,24,0.0992479883158728,0.099247988315857,1.5876189252139742e-14,0,737.7936553616232
100.0,b3008,,2,423,0.0992479883158728,8.2966098290382e-16,0.099247988315872,1,931.0293281658766
100.0,b3708,,3,291,0.0992479883158728,0.0991780485337405,6.993978213237773e-05,0,737.6033986865236
100.0,b2414,,1,423,0.0992479883158728,-1.0635148891312106e-15,0.0992479883158739,1,931.0293281657
100.0,b2421,,1,423,0.0992479883158728,0.0,0.0992479883158728,1,931.029328165856
100.0,b2810,,1,24,0.0992479883158728,0.0992479883158506,2.2232216068118763e-14,0,737.7936553616223
100.0,b1622,,1,423,0.0992479883158728,8.2966098290382e-16,0.099247988315872,1,931.0293281658766
100.0,b0526,,1,24,0.0992479883158728,0.0992479883158523,2.05391259555654e-14,0,737.7936553616225
100.0,b0886,,2,24,0.0992479883158728,0.099247988315857,1.5876189252139742e-14,0,737.7936553616232
100.0,b0887,,2,24,0.0992479883158728,0.099247988315857,1.5876189252139742e-14,0,737.7936553616232
100.0,b0978,,2,24,0.0992479883158728,0.099247988315857,1.5876189252139742e-14,0,737.7936553616232
100.0,b0979,,2,24,0.0992479883158728,0.099247988315857,1.5876189252139742e-14,0,737.7936553616232
100.0,b0734,,1,24,0.0992479883158728,0.099247988315857,1.5876189252139742e-14,0,737.7936553616232
100.0,b0733,,1,24,0.0992479883158728,0.099247988315857,1.5876189252139742e-14,0,737.7936553616232
100.0,b0432,,1,424,0.0992479883158728,0.0,0.0992479883158728,1,26792.786795663207
100.0,b0430,,1,424,0.0992479883158728,0.0,0.0992479883158728,1,26792.786795663207
100.0,b0429,,1,424,0.0992479883158728,0.0,0.0992479883158728,1,26792.786795663207
100.0,b0431,,1,424,0.0992479883158728,0.0,0.0992479883158728,1,26792.786795663207
100.0,b2143,,2,28,0.0992479883158728,0.0992479883158403,3.255729019713272e-14,0,737.793655363579
100.0,b0651,,2,28,0.0992479883158728,0.0992479883158441,2.871314297436811e-14,0,737.7936553635798
100.0,b2162,,2,28,0.0992479883158728,0.0992479883158441,2.871314297436811e-14,0,737.7936553635798
100.0,b2066,,2,28,0.0992479883158728,0.0992479883158441,2.871314297436811e-14,0,737.7936553635798
100.0,b0910,,3,423,0.0992479883158728,-1.4777312241967574e-15,0.0992479883158743,1,931.029328165828
100.0,b2975,,3,28,0.0992479883158728,0.0992479883158521,2.077504834829824e-14,0,737.7936553635822
100.0,b3603,,3,28,0.0992479883158728,0.0992479883158441,2.871314297436811e-14,0,737.7936553635798
100.0,b1189,,1,28,0.0992479883158728,0.0992479883158441,2.871314297436811e-14,0,737.7936553635798
100.0,b4042,,7,28,0.0992479883158728,0.0992479883158441,2.871314297436811e-14,0,737.7936553635798
100.0,b2871,,1,28,0.0992479883158728,0.0992479883158441,2.871314297436811e-14,0,737.7936553635798
100.0,b2838,,1,423,0.0992479883158728,2.4608807650113826e-15,0.0992479883158704,1,931.0293281658144
100.0,b3809,,1,423,0.0992479883158728,0.0,0.0992479883158728,1,931.0293281658628
100.0,b0175,,7,423,0.0992479883158728,0.0,0.0992479883158728,1,931.0293281658638
100.0,b3041,,1,423,0.0992479883158728,0.0,0.0992479883158728,1,931.0293281658304
100.0,b0778,,1,423,0.0992479883158728,0.0,0.0992479883158728,1,931.0293281658458
100.0,b1734,,1,28,0.0992479883158728,0.0992479883158516,2.1219137558148304e-14,0,737.7936553635817
100.0,b2065,,1,28,0.0992479883158728,0.0992479883158522,2.0636270470220094e-14,0,737.7936553635822
100.0,b2344,,7,28,0.0992479883158728,0.0992479883158522,2.0636270470220094e-14,0,737.7936553635822
100.0,b3693,,1,28,0.0992479883158728,0.0992479883158522,2.0636270470220094e-14,0,737.7936553635822
100.0,b3909,,2,28,0.0992479883158728,0.0992479883158522,2.0636270470220094e-14,0,737.7936553635822
100.0,b3526,,1,28,0.0992479883158728,0.0992479883158522,2.0636270470220094e-14,0,737.7936553635822
100.0,b1704,,1,423,0.0992479883158728,-1.2457093410896975e-15,0.0992479883158741,1,931.0293281658694
100.0,b2601,,1,423,0.0992479883158728,1.741935209818548e-29,0.0992479883158728,1,931.0293281658415
100.0,b0754,,1,423,0.0992479883158728,1.741935209818548e-29,0.0992479883158728,1,931.0293281658415
100.0,b4477,,1,28,0.0992479883158728,0.0992479883158466,2.6229018956769323e-14,0,737.7936553635803
100.0,b3648,,2,423,0.0992479883158728,1.0711666594014717e-15,0.0992479883158718,1,931.0293281658612
100.0,b1393,,1,28,0.0992479883158728,0.0992479883158495,2.3370194668359542e-14,0,737.7936553635809
100.0,b3771,,2,423,0.0992479883158728,7.442187031541264e-16,0.0992479883158721,1,931.0293281658124
100.0,b1198,,1,28,0.0992479883158728,0.099247988315852,2.0858315075145132e-14,0,737.7936553635818
100.0,b1199,,1,28,0.0992479883158728,0.0992479883158411,3.179401186770292e-14,0,737.7936553635793
100.0,b1200,,1,28,0.0992479883158728,0.0992479883158411,3.179401186770292e-14,0,737.7936553635793
100.0,b0596,,1,28,0.0992479883158728,0.0992479883158411,3.179401186770292e-14,0,737.7936553635793
100.0,b0594,,1,28,0.0992479883158728,0.0992479883158411,3.179401186770292e-14,0,737.7936553635793
100.0,b2541,,2,28,0.0992479883158728,0.0992479883158411,3.179401186770292e-14,0,737.7936553635793
100.0,b0348,,2,28,0.0992479883158728,0.0992479883158411,3.179401186770292e-14,0,737.7936553635793
100.0,b0031,,1,423,0.0992479883158728,-1.0745807157479486e-16,0.099247988315873,1,931.0293281658176
100.0,b2478,,1,423,0.0992479883158728,0.0,0.0992479883158728,1,931.0293281658596
100.0,b0048,,1,423,0.0992479883158728,0.0,0.0992479883158728,1,931.0293281658636
100.0,b1606,,2,423,0.0992479883158728,0.0,0.0992479883158728,1,931.0293281658536
100.0,b2315,,1,423,0.0992479883158728,0.0,0.0992479883158728,1,931.0293281658536
100.0,b3930,,1,28,0.0992479883158728,0.0992479883158421,3.075317778211684e-14,0,737.7936553635792
100.0,b2262,,1,28,0.0992479883158728,0.0992479883158411,3.179401186770292e-14,0,737.7936553635793
100.0,b0736,,1,28,0.0992479883158728,0.0992479883158411,3.179401186770292e-14,0,737.7936553635793
100.0,b3058,,2,423,0.0992479883158728,-1.980486254945092e-12,0.0992479883178533,1,931.0293281729324
100.0,b0945,,2,28,0.0992479883158728,0.0992479883158517,2.1108115255685792e-14,0,737.7936553635818
100.0,b1062,,1,423,0.0992479883158728,8.993659563268873e-16,0.0992479883158719,1,931.0293281658118
100.0,b3177,,1,423,0.0992479883158728,0.0,0.0992479883158728,1,931.0293281658288
100.0,b0578,,2,28,0.0992479883158728,0.0992479883158483,2.4522051056408145e-14,0,737.7936553635809
100.0,b2303,,1,28,0.0992479883158728,0.0992479883158411,3.179401186770292e-14,0,737.7936553635793
100.0,b3389,,1,423,0.0992479883158728,-3.6720631103077175e-15,0.0992479883158765,1,931.0293281658272
100.0,b1693,,1,423,0.0992479883158728,-1.2105648571606348e-15,0.0992479883158741,1,931.029328165846
100.0,b0421,,2,423,0.0992479883158728,-1.428390420498807e-29,0.0992479883158728,1,931.0293281658692
100.0,b0029,,2,423,0.0992479883158728,0.0,0.0992479883158728,1,931.0293281658564
100.0,b2232,,2,28,0.0992479883158728,0.0992479883158506,2.2232216068118763e-14,0,737.7936553635815
100.0,b1588,,3,28,0.0992479883158728,0.0992479883158411,3.179401186770292e-14,0,737.7936553635793
100.0,b0895,,4,28,0.0992479883158728,0.0992479883158411,3.179401186770292e-14,0,737.7936553635793
100.0,b1587,,3,28,0.0992479883158728,0.0992479883158411,3.179401186770292e-14,0,737.7936553635793
100.0,b0894,,4,28,0.0992479883158728,0.0992479883158411,3.179401186770292e-14,0,737.7936553635793
100.0,b1590,,3,28,0.0992479883158728,0.0992479883158411,3.179401186770292e-14,0,737.7936553635793
100.0,b0896,,4,28,0.0992479883158728,0.0992479883158411,3.179401186770292e-14,0,737.7936553635793
100.0,b1589,,3,28,0.0992479883158728,0.0992479883158411,3.179401186770292e-14,0,737.7936553635793
100.0,b1872,,4,28,0.0992479883158728,0.0992479883158411,3.179401186770292e-14,0,737.7936553635793
100.0,b1873,,4,28,0.0992479883158728,0.0992479883158411,3.179401186770292e-14,0,737.7936553635793
100.0,b0099,,3,423,0.0992479883158728,5.964969665776091e-13,0.0992479883152764,1,931.0293281636636
100.0,b1865,,2,423,0.0992479883158728,-2.416932363751116e-27,0.0992479883158728,1,931.0293281658506
100.0,b3575,,1,28,0.0992479883158728,0.0992479883158508,2.2010171463193728e-14,0,737.7936553635814
100.0,b0103,,1,423,0.0992479883158728,-2.6478432072783023e-16,0.0992479883158731,1,931.0293281658146
100.0,b3774,,3,423,0.0992479883158728,0.0,0.0992479883158728,1,931.0293281658812
100.0,b0425,,1,423,0.0992479883158728,5.719004523106507e-30,0.0992479883158728,1,931.029328165823
100.0,b4381,,1,28,0.0992479883158728,0.0992479883158513,2.1566082253343663e-14,0,737.7936553635818
100.0,b1185,,2,28,0.0992479883158728,0.0992479883158411,3.179401186770292e-14,0,737.7936553635793
100.0,b3860,,2,28,0.0992479883158728,0.0992479883158411,3.179401186770292e-14,0,737.7936553635793
100.0,b2893,,2,28,0.0992479883158728,0.0992479883158411,3.179401186770292e-14,0,737.7936553635793
100.0,b2582,,10,23,0.0992479883158728,0.0992479883158411,3.179401186770292e-14,0,737.7906293674256
100.0,b4136,,3,23,0.0992479883158728,0.0992479883158372,3.5610403514851896e-14,0,737.7906293674243
100.0,b3781,,10,23,0.0992479883158728,0.0992479883158372,3.5610403514851896e-14,0,737.7906293674243
100.0,b0604,,2,23,0.0992479883158728,0.0992479883158372,3.5610403514851896e-14,0,737.7906293674243
100.0,b4122,,2,447,0.0992479883158728,0.0900154708118565,0.0092325175040163,0,755.5244591535653
100.0,b1098,,1,423,0.0992479883158728,0.0,0.0992479883158728,1,931.029328165927
100.0,b2146,,1,75,0.0992479883158728,0.0992479883158542,1.8679502389318262e-14,0,737.7928270506459
100.0,b2147,,1,75,0.0992479883158728,0.0992479883158443,2.8518853945058715e-14,0,737.7928270506434
100.0,b1238,,2,75,0.0992479883158728,0.0992479883158443,2.8518853945058715e-14,0,737.7928270506434
100.0,b4384,,7,71,0.0992479883158728,0.0992479883158443,2.8518853945058715e-14,0,737.7928718919113
100.0,b4382,,2,71,0.0992479883158728,0.099247988315834,3.8857805861880485e-14,0,737.7928718919088
100.0,b2251,,3,274,0.0992479883158728,0.0992222210703946,2.576724547828646e-05,0,737.8059598751228
100.0,b3640,,1,274,0.0992479883158728,0.0992222210704174,2.57672454554575e-05,0,737.8059598751282
100.0,b0173,,1,423,0.0992479883158728,-1.4902341257253106e-16,0.099247988315873,1,931.0293281658646
100.0,b0420,,1,423,0.0992479883158728,0.0,0.0992479883158728,1,931.0293281658364
100.0,b3564,,2,71,0.0992479883158728,0.0992479883158521,2.0761170560490427e-14,0,737.7928718919136
100.0,b1779,,2,424,0.0992479883158728,0.0,0.0992479883158728,1,26792.786795663207
100.0,b2927,,1,422,0.0992479883158728,3.246281865210633e-16,0.0992479883158725,1,1821.4212724905317
100.0,b1288,,26,422,0.0992479883158728,0.0,0.0992479883158728,1,1821.4212724905208
100.0,b3622,,2,81,0.0992479883158728,0.0992479883158524,2.0414225865295063e-14,0,614.3511202618159
100.0,b3793,,3,81,0.0992479883158728,0.0992479883158446,2.8227420401094602e-14,0,614.3511202618141
100.0,b3785,,3,81,0.0992479883158728,0.0992479883158446,2.8227420401094602e-14,0,614.3511202618141
100.0,b3792,,1,81,0.0992479883158728,0.0992479883158446,2.8227420401094602e-14,0,614.3511202618141
100.0,b2341,,16,416,0.0992479883158728,0.0967855395454635,0.0024624487704093,0,612.8434372736214
100.0,b1850,,2,81,0.0992479883158728,0.0992479883158505,2.2384871734004722e-14,0,614.3511202618157
100.0,b1851,,1,81,0.0992479883158728,0.0992479883158442,2.8629876247521224e-14,0,614.3511202618147
100.0,b1054,,1,81,0.0992479883158728,0.0992479883158442,2.8629876247521224e-14,0,614.3511202618147
100.0,b1855,,2,81,0.0992479883158728,0.0992479883158442,2.8629876247521224e-14,0,614.3511202618147
100.0,b2378,,1,81,0.0992479883158728,0.0992479883158442,2.8629876247521224e-14,0,614.3511202618147
100.0,b2779,,1,424,0.0992479883158728,0.0,0.0992479883158728,1,26792.786795663207
100.0,b0583,,1,28,0.0992479883158728,0.0992479883158537,1.912359159916832e-14,0,614.2117020345027
100.0,b0585,,2,28,0.0992479883158728,0.0992479883158412,3.164135620181696e-14,0,614.2117020344996
100.0,b2441,,1,28,0.0992479883158728,0.0992479883158412,3.164135620181696e-14,0,614.2117020344996
100.0,b2440,,1,28,0.0992479883158728,0.0992479883158412,3.164135620181696e-14,0,614.2117020344996
100.0,b3946,,1,28,0.0992479883158728,0.0992479883158412,3.164135620181696e-14,0,614.2117020344996
100.0,b0825,,1,28,0.0992479883158728,0.0992479883158412,3.164135620181696e-14,0,614.2117020344996
